,Index,Label,X,Y,Z,User
377395,377395,3,-1.633,1.977,2.891,P4
377396,377396,3,-0.715,0.504,1.254,P4
377397,377397,3,-0.117,-0.043,0.141,P4
377398,377398,3,0.621,0.406,0.242,P4
377399,377399,3,0.164,1,0.473,P4
377400,377400,3,-0.746,1.199,0.152,P4
379961,379961,3,-1.164,1.219,1.023,P4
379962,379962,3,-0.988,1.336,1.719,P4
379963,379963,3,-0.836,1.91,2,P4
379964,379964,3,-0.57,2.785,2.246,P4
379965,379965,3,0.32,3.895,2.633,P4
379966,379966,3,1.234,5.168,1.688,P4
379967,379967,3,1.191,4.996,-0.219,P4
379968,379968,3,1.215,3.77,-1.012,P4
379969,379969,3,-1.238,3.938,-1.277,P4
379970,379970,3,-3.285,4.332,-1.203,P4
379971,379971,3,-2.617,4.273,-1.086,P4
379972,379972,3,-1.113,4.047,-0.738,P4
379973,379973,3,-0.059,4.199,-0.504,P4
379974,379974,3,0.742,4.195,-0.203,P4
379975,379975,3,1,4.672,-0.27,P4
379976,379976,3,0.465,5.109,-0.863,P4
379977,379977,3,0.656,5.148,-1.445,P4
379978,379978,3,2.039,5.145,-1.844,P4
379979,379979,3,3.438,4.988,-2.613,P4
379980,379980,3,4.074,4.484,-3.348,P4
379981,379981,3,4.094,4.117,-3.391,P4
379982,379982,3,3.559,4.184,-3.16,P4
379983,379983,3,3.23,4.594,-2.902,P4
379984,379984,3,2.813,4.477,-2.695,P4
379985,379985,3,2.293,3.633,-2.52,P4
379986,379986,3,2.066,3.098,-2.375,P4
379987,379987,3,1.879,2.715,-2.406,P4
379988,379988,3,1.492,2.387,-2.527,P4
379989,379989,3,1.301,2.422,-2.715,P4
379990,379990,3,1.305,2.926,-2.988,P4
379991,379991,3,1.762,4.328,-3.16,P4
379992,379992,3,2.234,6.27,-3.055,P4
379993,379993,3,1.859,7.223,-2.781,P4
379994,379994,3,1.367,5.852,-2.004,P4
379995,379995,3,0.566,3.961,-1.488,P4
379996,379996,3,0.02,4.078,-0.598,P4
379997,379997,3,0.516,3.391,-0.367,P4
379998,379998,3,-0.203,3.305,1.258,P4
379999,379999,3,-0.984,4.395,5.5,P4
380000,380000,3,-4.918,5.227,7.301,P4
380001,380001,3,-4.652,2.574,7.836,P4
380002,380002,3,-1.137,1.543,6.148,P4
380003,380003,3,-0.512,1.656,4.008,P4
380004,380004,3,-0.887,2.406,4.742,P4
380005,380005,3,-2.449,2.672,4.43,P4
380006,380006,3,-2.121,3.258,4.078,P4
380007,380007,3,-1.074,3.273,4.18,P4
380008,380008,3,0,2.684,4.023,P4
380009,380009,3,0.531,2.172,3.156,P4
380010,380010,3,1.125,1.852,1.957,P4
380011,380011,3,1.555,1.41,1.109,P4
380012,380012,3,1.277,0.855,1.027,P4
380013,380013,3,0.629,0.398,1.383,P4
380014,380014,3,0.129,0.203,1.566,P4
380015,380015,3,-0.109,-0.055,1.391,P4
380016,380016,3,-0.363,-0.281,1.07,P4
380017,380017,3,-0.109,-0.391,0.809,P4
380018,380018,3,0.18,-0.387,0.453,P4
380019,380019,3,0.059,-0.461,-0.125,P4
380020,380020,3,0.156,-0.758,-0.41,P4
380021,380021,3,3.09,-0.082,-0.051,P4
380022,380022,3,4.172,1.227,-0.563,P4
380023,380023,3,-1.555,4.047,1.051,P4
380024,380024,3,-3.281,2.609,1.609,P4
380025,380025,3,-0.117,-1.262,-0.066,P4
380026,380026,3,0.688,-0.84,-0.688,P4
380027,380027,3,0,0.113,-0.43,P4
380028,380028,3,-0.32,1.246,0.719,P4
380029,380029,3,-0.488,1.543,0.75,P4
380030,380030,3,-0.199,1.094,0.105,P4
380031,380031,3,-0.063,0.902,-0.184,P4
380032,380032,3,0.035,1.09,-0.125,P4
380033,380033,3,-0.035,1.016,-0.238,P4
380034,380034,3,-0.156,0.93,-0.242,P4
380035,380035,3,-0.07,0.957,-0.141,P4
382281,382281,3,3.563,3.465,0.156,P4
382282,382282,3,1.113,3.586,-0.887,P4
382283,382283,3,-2.918,4.465,-1.223,P4
382284,382284,3,-3.328,4.156,-1.098,P4
382285,382285,3,-2.332,3.613,-0.781,P4
382286,382286,3,-1.387,3.324,-0.027,P4
382287,382287,3,-0.648,3.605,0.254,P4
382288,382288,3,0.152,3.805,0.129,P4
382289,382289,3,0.402,3.875,-0.199,P4
382290,382290,3,0.555,3.906,-0.223,P4
382291,382291,3,1.262,4.34,0.109,P4
382292,382292,3,1.77,4.512,-0.16,P4
382293,382293,3,1.621,4.293,-1.207,P4
382294,382294,3,1.723,4.184,-2.258,P4
382295,382295,3,2.211,4.297,-2.621,P4
382296,382296,3,2.742,4.625,-2.535,P4
382297,382297,3,3.137,4.543,-2.633,P4
382298,382298,3,3.434,3.988,-2.832,P4
382299,382299,3,3.773,3.57,-2.672,P4
382300,382300,3,3.867,3.453,-2.465,P4
382301,382301,3,3.277,3.246,-2.574,P4
382302,382302,3,2.512,3.141,-2.766,P4
382303,382303,3,2.293,3.145,-2.82,P4
382304,382304,3,2.453,2.531,-2.977,P4
382305,382305,3,2.891,2.305,-3.266,P4
382306,382306,3,2.781,2.973,-3.395,P4
382307,382307,3,1.887,4.207,-3.484,P4
382308,382308,3,1.855,5.863,-3.273,P4
382309,382309,3,2.637,7.07,-2.801,P4
382310,382310,3,2.457,6.652,-2.047,P4
382311,382311,3,1.066,4.102,-1.586,P4
382312,382312,3,0.254,3.656,-0.281,P4
382313,382313,3,-0.125,3.418,4.125,P4
382314,382314,3,-1.73,0.863,1.617,P4
382315,382315,3,-3.02,0.754,1.125,P4
382316,382316,3,-2.629,1.84,1.898,P4
382317,382317,3,1.605,0.91,3.117,P4
382318,382318,3,1.668,-0.375,1.805,P4
382319,382319,3,-0.945,1.391,2.426,P4
382320,382320,3,-3.938,1.844,2.359,P4
382321,382321,3,-4,1.816,2.723,P4
382322,382322,3,-3.035,1.445,4.051,P4
382323,382323,3,-2.563,1.211,4.555,P4
382324,382324,3,-1.332,0.832,4.801,P4
382325,382325,3,-0.012,1.254,5.27,P4
382326,382326,3,1.344,2.762,4.902,P4
382327,382327,3,1.84,3.555,4.109,P4
382328,382328,3,1.324,2.816,3.34,P4
382329,382329,3,1.051,1.801,2.602,P4
382330,382330,3,1.219,0.602,1.23,P4
382331,382331,3,1.711,-0.852,-0.246,P4
382332,382332,3,1.004,-1.137,-0.656,P4
382333,382333,3,-1.75,1.109,-0.43,P4
382334,382334,3,-2.918,3.734,-0.527,P4
382335,382335,3,0.848,3.004,1.066,P4
382336,382336,3,1.152,1.465,1.676,P4
382337,382337,3,-0.391,1.059,0.711,P4
382338,382338,3,-0.289,0.723,-0.176,P4
382339,382339,3,-0.195,0.746,-0.535,P4
382340,382340,3,-0.41,0.902,-0.578,P4
385626,385626,3,-1.063,1.344,1.277,P4
385627,385627,3,-0.797,1.66,1.301,P4
385628,385628,3,-0.465,2.5,1.059,P4
385629,385629,3,0.137,3.422,1.406,P4
385630,385630,3,0.813,4.594,1.203,P4
385631,385631,3,1.316,4.246,-0.215,P4
385632,385632,3,1.621,3.598,-0.859,P4
385633,385633,3,-0.426,3.648,-1.156,P4
385634,385634,3,-2.793,4.277,-1.09,P4
385635,385635,3,-2.754,4.176,-0.676,P4
385636,385636,3,-1.645,4.078,-0.059,P4
385637,385637,3,-0.727,4.32,0.223,P4
385638,385638,3,-0.051,4.359,0.137,P4
385639,385639,3,0.402,4.277,-0.031,P4
385640,385640,3,0.867,4.441,-0.25,P4
385641,385641,3,1.496,5.063,-0.594,P4
385642,385642,3,2.559,4.734,-1.051,P4
385643,385643,3,3.324,4,-1.602,P4
385644,385644,3,2.887,4,-2.406,P4
385645,385645,3,2.434,4.605,-3.078,P4
385646,385646,3,2.531,5.09,-3.074,P4
385647,385647,3,2.711,5.246,-2.684,P4
385648,385648,3,2.699,5.508,-2.367,P4
385649,385649,3,2.645,5.355,-2.309,P4
385650,385650,3,2.371,4.551,-2.504,P4
385651,385651,3,2.313,3.496,-2.578,P4
385652,385652,3,2.605,2.535,-2.742,P4
385653,385653,3,2.793,1.703,-3.09,P4
385654,385654,3,2.715,1.246,-3.258,P4
385655,385655,3,2.703,1.84,-3.457,P4
385656,385656,3,3.438,3.949,-3.473,P4
385657,385657,3,3.961,6.281,-3.219,P4
385658,385658,3,2.762,6.598,-2.449,P4
385659,385659,3,1.309,3.957,-1.703,P4
385660,385660,3,0.563,3.402,-1.406,P4
385661,385661,3,-0.359,4.09,-1.184,P4
385662,385662,3,2.379,4.082,-0.453,P4
385663,385663,3,2.277,2.77,0.641,P4
385664,385664,3,-1.133,2.93,3.188,P4
385665,385665,3,-4.922,5.805,5.293,P4
385666,385666,3,-6.402,4.473,6.789,P4
385667,385667,3,-3.742,1.777,5.418,P4
385668,385668,3,-1.863,0.652,2.719,P4
385669,385669,3,-1.691,2.168,3.543,P4
385670,385670,3,-1.355,3.168,4.762,P4
385671,385671,3,-0.375,3.375,4.375,P4
385672,385672,3,0.301,3.301,4.035,P4
385673,385673,3,-0.418,2.563,3.707,P4
385674,385674,3,-0.895,2.184,4.027,P4
385675,385675,3,-0.699,2.227,3.992,P4
385676,385676,3,0.129,2.176,3.527,P4
385677,385677,3,0.957,1.664,2.801,P4
385678,385678,3,1.367,0.836,2.078,P4
385679,385679,3,1.633,0.082,1.645,P4
385680,385680,3,1.684,-0.438,1.344,P4
385681,385681,3,1.438,-0.688,1.184,P4
385682,385682,3,1.18,-0.859,1.301,P4
385683,385683,3,0.914,-0.781,1.512,P4
385684,385684,3,0.57,-0.379,1.672,P4
385685,385685,3,0.172,0.164,1.648,P4
385686,385686,3,-0.18,0.719,1.418,P4
385687,385687,3,-0.359,1.117,1.133,P4
385688,385688,3,-0.215,1.18,0.945,P4
385689,385689,3,-0.074,1.016,0.77,P4
385690,385690,3,-0.02,0.902,0.207,P4
385691,385691,3,3.055,1.012,-1.73,P4
385692,385692,3,4.492,1.074,-0.164,P4
385693,385693,3,-1.758,2.289,2.082,P4
385694,385694,3,-3.832,1.547,2.121,P4
385695,385695,3,-0.641,0,0.668,P4
385696,385696,3,1.512,-0.086,-0.668,P4
385697,385697,3,0.949,0.207,-0.332,P4
385698,385698,3,-0.527,1.289,0.34,P4
385699,385699,3,-1.02,1.465,-0.023,P4
385700,385700,3,0.074,1.164,-0.152,P4
385701,385701,3,-0.148,1.023,-0.219,P4
385702,385702,3,-0.105,1.102,-0.277,P4
385703,385703,3,0.016,0.875,-0.41,P4
385704,385704,3,-0.023,0.82,-0.426,P4
385705,385705,3,-0.012,0.844,-0.398,P4
387631,387631,3,-0.445,3.441,0.215,P4
387632,387632,3,0.449,4.57,0.152,P4
387633,387633,3,1.84,4.668,-0.035,P4
387634,387634,3,3.234,4.148,-0.113,P4
387635,387635,3,3.492,3.559,-0.016,P4
387636,387636,3,1.688,3.379,-0.199,P4
387637,387637,3,-0.598,3.086,-0.238,P4
387638,387638,3,-2.172,3.125,0.012,P4
387639,387639,3,-3.543,3.105,-0.016,P4
387640,387640,3,-3.434,3.535,0.047,P4
387641,387641,3,-1.477,4.137,-0.336,P4
387642,387642,3,0.141,4.469,-0.676,P4
387643,387643,3,0.875,4.641,-0.824,P4
387644,387644,3,2.086,4.672,-0.652,P4
387645,387645,3,2.559,4.625,-0.727,P4
387646,387646,3,2.152,4.301,-1.242,P4
387647,387647,3,1.805,4.063,-1.664,P4
387648,387648,3,1.859,4.117,-1.648,P4
387649,387649,3,2.172,4.141,-1.617,P4
387650,387650,3,2.809,4.035,-1.832,P4
387651,387651,3,3.262,3.566,-2.219,P4
387652,387652,3,3.43,3.129,-2.5,P4
387653,387653,3,3.648,3.109,-2.664,P4
387654,387654,3,3.367,2.801,-2.91,P4
387655,387655,3,2.945,1.91,-3.047,P4
387656,387656,3,2.922,1.363,-2.996,P4
387657,387657,3,3.207,1.336,-3.199,P4
387658,387658,3,3.008,1.848,-3.309,P4
387659,387659,3,2.387,3.113,-3.309,P4
387660,387660,3,2.582,5.242,-3.176,P4
387661,387661,3,3.145,6.824,-3.059,P4
387662,387662,3,2.707,6.668,-2.578,P4
387663,387663,3,1.418,3.926,-1.785,P4
387664,387664,3,0.418,3.359,-1.438,P4
387665,387665,3,-0.129,3.672,-0.645,P4
387666,387666,3,-0.742,4.188,-0.336,P4
387667,387667,3,-1.551,3.691,1.004,P4
387668,387668,3,-0.723,4.273,2.57,P4
387669,387669,3,-0.625,6.316,4.637,P4
387670,387670,3,-3.992,4.758,5.559,P4
387671,387671,3,-3.395,3.094,4.922,P4
387672,387672,3,-2.512,2.145,3.852,P4
387673,387673,3,-3.34,1.844,3.57,P4
387674,387674,3,-3.305,2.023,4.063,P4
387675,387675,3,-2.316,2.859,5.512,P4
387676,387676,3,-1.707,3.16,5.863,P4
387677,387677,3,-2.07,2.84,5.191,P4
387678,387678,3,-2.988,3.34,4.188,P4
387679,387679,3,-2.898,3.582,3.715,P4
387680,387680,3,-1.293,3.414,3.402,P4
387681,387681,3,0.555,2.313,3.086,P4
387682,387682,3,1.41,0.879,2.402,P4
387683,387683,3,0.586,-0.016,1.965,P4
387684,387684,3,-0.477,-0.805,1.879,P4
387685,387685,3,-2.891,0.109,1.27,P4
387686,387686,3,0.219,0.863,1.348,P4
387687,387687,3,3.707,2.805,-1.055,P4
387688,387688,3,4.82,2.504,1.625,P4
387689,387689,3,0.93,-1.625,3.348,P4
387690,387690,3,-2.355,-1.234,1.918,P4
387691,387691,3,-1.781,-1.09,-0.094,P4
387692,387692,3,-0.074,-0.066,-0.848,P4
387693,387693,3,0.211,1.246,-0.301,P4
387694,387694,3,-0.355,1.828,0.176,P4
387695,387695,3,-0.516,0.84,0.227,P4
387696,387696,3,-0.77,0.141,0.152,P4
387697,387697,3,-0.813,0.102,-0.004,P4
387698,387698,3,-0.438,0.805,-0.035,P4
387699,387699,3,-0.035,1.754,0.043,P4
387700,387700,3,0.215,1.781,0.125,P4
387701,387701,3,-0.102,1.168,0.184,P4
387702,387702,3,-0.348,0.957,0.109,P4
387703,387703,3,-0.238,0.941,-0.027,P4
387704,387704,3,-0.219,0.973,-0.086,P4
387705,387705,3,-0.293,0.957,-0.078,P4
390136,390136,3,-0.684,2.281,1.645,P4
390137,390137,3,-0.211,3.258,2.363,P4
390138,390138,3,0.898,4.746,2.465,P4
390139,390139,3,1.504,5.652,1.063,P4
390140,390140,3,1.156,4.254,-0.313,P4
390141,390141,3,-0.379,4.078,-0.563,P4
390142,390142,3,-2.695,4.883,-0.715,P4
390143,390143,3,-3.215,5.191,-0.801,P4
390144,390144,3,-1.754,4.938,-0.672,P4
390145,390145,3,-0.137,4.75,-0.43,P4
390146,390146,3,0.48,5.02,-0.344,P4
390147,390147,3,0.887,5.359,-0.508,P4
390148,390148,3,1.102,6.145,-1.074,P4
390149,390149,3,1.402,6.277,-1.672,P4
390150,390150,3,2.391,5.875,-1.918,P4
390151,390151,3,3.535,5.711,-2.391,P4
390152,390152,3,3.559,5.695,-3.246,P4
390153,390153,3,3.648,5.465,-3.574,P4
390154,390154,3,4.184,5.027,-3.145,P4
390155,390155,3,4.422,4.68,-2.91,P4
390156,390156,3,4.043,3.93,-3.059,P4
390157,390157,3,3.199,3.555,-3.047,P4
390158,390158,3,2.445,2.965,-3.016,P4
390159,390159,3,2.285,1.891,-3.059,P4
390160,390160,3,2.578,1.75,-3.215,P4
390161,390161,3,2.387,2.898,-3.41,P4
390162,390162,3,2.16,5.34,-3.438,P4
390163,390163,3,2.246,6.855,-3.133,P4
390164,390164,3,2.074,6.332,-2.316,P4
390165,390165,3,1.18,3.762,-1.652,P4
390166,390166,3,0.371,3.387,-1.383,P4
390167,390167,3,0.703,2.863,-1.18,P4
390168,390168,3,2.387,3.625,-0.184,P4
390169,390169,3,0.32,2.492,1.762,P4
390170,390170,3,-0.938,4.844,2.465,P4
390171,390171,3,-4.258,6.539,5.125,P4
390172,390172,3,-4.984,3.492,5.223,P4
390173,390173,3,-3.203,0.074,4.781,P4
390174,390174,3,-1.254,1.234,3.965,P4
390175,390175,3,-1.785,1.867,5.32,P4
390176,390176,3,-1.5,2.238,5.715,P4
390177,390177,3,-0.43,2.688,5.676,P4
390178,390178,3,-0.828,2.449,4.801,P4
390179,390179,3,-1.051,1.969,4.449,P4
390180,390180,3,-0.883,2.094,4.285,P4
390181,390181,3,0.371,2.395,3.695,P4
390182,390182,3,1.301,2.016,2.738,P4
390183,390183,3,1.293,1.184,1.848,P4
390184,390184,3,0.824,0.555,1.387,P4
390185,390185,3,0.652,-0.043,1.387,P4
390186,390186,3,0.883,-0.449,1.477,P4
390187,390187,3,0.992,-0.461,1.195,P4
390188,390188,3,0.906,-0.273,0.855,P4
390189,390189,3,0.898,0.105,0.73,P4
390190,390190,3,0.551,0.531,0.781,P4
390191,390191,3,-0.035,1.105,0.578,P4
390192,390192,3,-0.469,1.48,0.266,P4
390193,390193,3,-0.293,1.406,0.023,P4
390194,390194,3,1.918,1.5,-1.371,P4
390195,390195,3,4.227,0.898,-1.559,P4
390196,390196,3,3.516,1.203,1.516,P4
390197,390197,3,-1.383,0.961,1.465,P4
390198,390198,3,-2.25,3.621,1.227,P4
390199,390199,3,2.09,1.848,1.695,P4
390200,390200,3,3.785,-1.383,0.895,P4
390201,390201,3,0.543,-0.262,-0.184,P4
390202,390202,3,-1.281,0.84,-0.402,P4
390203,390203,3,-0.766,0.938,-0.031,P4
390204,390204,3,-0.105,1.113,-0.332,P4
390205,390205,3,-0.059,0.984,-0.453,P4
392196,392196,3,-1.035,1.117,1.281,P4
392197,392197,3,-1.199,1.504,1.086,P4
392198,392198,3,-0.91,1.867,1.27,P4
392199,392199,3,-0.203,2.273,2.008,P4
392200,392200,3,0.32,3.145,2.688,P4
392201,392201,3,1.043,4.484,2.406,P4
392202,392202,3,1.742,4.332,0.523,P4
392203,392203,3,0.262,4.098,-0.816,P4
392204,392204,3,-2.813,4.992,-0.977,P4
392205,392205,3,-4.234,5.301,-0.832,P4
392206,392206,3,-2.965,5.102,-0.629,P4
392207,392207,3,-0.84,4.785,-0.172,P4
392208,392208,3,0.008,4.75,0.105,P4
392209,392209,3,-0.145,4.934,-0.035,P4
392210,392210,3,-0.125,5.234,-0.121,P4
392211,392211,3,0.688,5.867,-0.41,P4
392212,392212,3,1.785,6.168,-1.086,P4
392213,392213,3,3.121,5.184,-1.648,P4
392214,392214,3,4.246,4.258,-1.949,P4
392215,392215,3,3.777,4.305,-2.43,P4
392216,392216,3,2.66,5.133,-3.145,P4
392217,392217,3,2.488,5.121,-3.297,P4
392218,392218,3,3.195,4.742,-2.914,P4
392219,392219,3,3.734,4.969,-2.59,P4
392220,392220,3,3.695,5.074,-2.547,P4
392221,392221,3,3.145,4.602,-2.641,P4
392222,392222,3,2.191,3.473,-2.664,P4
392223,392223,3,1.5,2.652,-2.496,P4
392224,392224,3,1.305,2.16,-2.57,P4
392225,392225,3,1.102,1.531,-2.543,P4
392226,392226,3,0.762,1.586,-2.754,P4
392227,392227,3,1.402,2.984,-3.031,P4
392228,392228,3,2.801,5.398,-2.941,P4
392229,392229,3,3.277,6.883,-2.625,P4
392230,392230,3,2.098,5.992,-1.902,P4
392231,392231,3,1.117,3.617,-1.48,P4
392232,392232,3,0.324,3.371,-1.418,P4
392233,392233,3,0.309,4.859,-1.02,P4
392234,392234,3,1.609,2.902,-0.41,P4
392235,392235,3,-0.168,3.809,2.723,P4
392236,392236,3,-1.367,5.441,3.266,P4
392237,392237,3,-2.109,6.746,6.398,P4
392238,392238,3,-1.281,3.695,4.18,P4
392239,392239,3,-1.652,-0.066,-0.629,P4
392240,392240,3,-1.336,4.391,0.672,P4
392241,392241,3,-5.098,3.258,2.695,P4
392242,392242,3,-5.566,1.902,4.465,P4
392243,392243,3,-2.84,2.789,5.758,P4
392244,392244,3,-0.25,3.309,6.156,P4
392245,392245,3,-0.203,2.434,5.438,P4
392246,392246,3,-1.059,1.609,4.211,P4
392247,392247,3,-1.293,1.586,3.195,P4
392248,392248,3,-1.348,1.82,2.266,P4
392249,392249,3,-1.332,1.57,1.453,P4
392250,392250,3,-1.488,1.18,0.879,P4
392251,392251,3,-1.555,0.703,0.598,P4
392252,392252,3,-1.41,0.234,0.555,P4
392253,392253,3,-1.199,-0.105,0.648,P4
392254,392254,3,-1.027,-0.293,0.727,P4
392255,392255,3,-0.719,-0.453,0.723,P4
392256,392256,3,-0.445,-0.477,0.617,P4
392257,392257,3,-0.23,-0.316,0.543,P4
392258,392258,3,0.051,-0.109,0.598,P4
392259,392259,3,0.199,0.191,0.738,P4
392260,392260,3,0.277,0.605,0.859,P4
392261,392261,3,0.363,1.141,0.945,P4
392262,392262,3,0.258,1.477,1.02,P4
392263,392263,3,0,1.488,1.023,P4
392264,392264,3,-0.105,1.297,1.105,P4
392265,392265,3,-0.129,1.047,1.168,P4
392266,392266,3,-0.246,0.855,1.188,P4
392267,392267,3,-0.371,0.719,1.094,P4
392268,392268,3,0.695,1.324,-0.633,P4
392269,392269,3,4.539,1.352,-1.836,P4
392270,392270,3,3.477,1.313,0.402,P4
392271,392271,3,-2.215,0.566,1.316,P4
392272,392272,3,-3.578,-0.91,0.914,P4
392273,392273,3,-0.465,-0.262,-0.703,P4
392274,392274,3,1.508,0.309,-1.988,P4
392275,392275,3,0.941,0.367,-0.512,P4
392276,392276,3,-1.285,1.453,0.023,P4
392277,392277,3,-1.043,1.453,0.246,P4
392278,392278,3,-0.164,1.391,0.105,P4
392279,392279,3,0.121,1.191,-0.09,P4
392280,392280,3,0.117,0.918,-0.273,P4
392281,392281,3,0.012,0.863,-0.219,P4
392282,392282,3,0.043,0.949,-0.227,P4
392283,392283,3,-0.113,0.887,-0.316,P4
392284,392284,3,-0.301,0.961,-0.16,P4
392285,392285,3,-0.336,1.074,-0.094,P4
396371,396371,3,-0.75,1.852,1.063,P4
396372,396372,3,-0.41,2.508,1.266,P4
396373,396373,3,0.375,3.32,1.875,P4
396374,396374,3,1.277,4.066,1.781,P4
396375,396375,3,1.422,3.891,0.281,P4
396376,396376,3,-0.402,4.102,-0.754,P4
396377,396377,3,-3.402,4.914,-0.988,P4
396378,396378,3,-4.355,5.137,-0.895,P4
396379,396379,3,-3.051,4.582,-0.563,P4
396380,396380,3,-1.313,4.285,0.145,P4
396381,396381,3,-0.102,4.547,0.398,P4
396382,396382,3,0.117,4.582,0.227,P4
396383,396383,3,-0.09,4.605,0.102,P4
396384,396384,3,0.129,4.914,0.031,P4
396385,396385,3,0.988,5.496,-0.156,P4
396386,396386,3,2.141,5.211,-0.598,P4
396387,396387,3,3.055,4.219,-1.195,P4
396388,396388,3,2.934,3.578,-1.746,P4
396389,396389,3,2.344,3.813,-2.27,P4
396390,396390,3,1.852,4.375,-2.496,P4
396391,396391,3,2.023,4.406,-2.367,P4
396392,396392,3,2.469,3.965,-2.203,P4
396393,396393,3,2.957,3.934,-2.121,P4
396394,396394,3,3.32,4.023,-2.27,P4
396395,396395,3,3.16,3.676,-2.5,P4
396396,396396,3,3.156,3.516,-2.367,P4
396397,396397,3,2.914,3.172,-2.254,P4
396398,396398,3,2.152,2.301,-2.211,P4
396399,396399,3,1.605,1.926,-2.094,P4
396400,396400,3,1.617,1.773,-2.254,P4
396401,396401,3,1.949,1.734,-2.496,P4
396402,396402,3,1.926,2.457,-2.914,P4
396403,396403,3,2.484,4.66,-3.078,P4
396404,396404,3,3.031,6.574,-2.906,P4
396405,396405,3,2.633,7.336,-2.57,P4
396406,396406,3,1.578,5.402,-1.793,P4
396407,396407,3,0.906,3.434,-1.449,P4
396408,396408,3,0.148,3.629,-1.336,P4
396409,396409,3,-0.191,4.742,-0.977,P4
396410,396410,3,0.758,4.063,-0.313,P4
396411,396411,3,-0.891,2.492,1.605,P4
396412,396412,3,0.344,5.066,2.867,P4
396413,396413,3,-0.613,6.625,5.055,P4
396414,396414,3,-4.809,4.578,4.512,P4
396415,396415,3,-5.402,2.625,2.805,P4
396416,396416,3,-4.867,3.457,1.629,P4
396417,396417,3,-4.699,2.977,3.406,P4
396418,396418,3,-4.141,2.668,4.918,P4
396419,396419,3,-1.59,3.176,5.895,P4
396420,396420,3,0.094,2.887,5.66,P4
396421,396421,3,0.016,1.672,5.367,P4
396422,396422,3,-0.766,1.359,5.289,P4
396423,396423,3,-1.188,1.496,4.73,P4
396424,396424,3,-0.781,1.605,3.836,P4
396425,396425,3,-0.371,1.629,2.699,P4
396426,396426,3,-0.273,1.379,1.633,P4
396427,396427,3,-0.27,1.121,0.875,P4
396428,396428,3,-0.094,0.875,0.652,P4
396429,396429,3,0.305,0.363,0.742,P4
396430,396430,3,0.438,-0.152,0.805,P4
396431,396431,3,0.383,-0.465,0.766,P4
396432,396432,3,0.371,-0.453,0.715,P4
396433,396433,3,0.082,-0.133,0.824,P4
396434,396434,3,-0.469,0.344,1.035,P4
396435,396435,3,-0.898,0.73,1.152,P4
396436,396436,3,-0.949,0.863,1.156,P4
396437,396437,3,0.859,1.055,0.605,P4
396438,396438,3,4.648,0.598,-0.414,P4
396439,396439,3,3.316,1.016,1.113,P4
396440,396440,3,-1.18,0.758,0.246,P4
396441,396441,3,-4.336,1.75,-0.34,P4
396442,396442,3,-0.867,1.211,-0.484,P4
396443,396443,3,3.059,-0.395,-0.043,P4
396444,396444,3,1.188,0.035,-0.098,P4
396445,396445,3,-0.723,1.227,0.461,P4
396446,396446,3,-1.398,1.602,0.215,P4
396447,396447,3,-0.598,1.184,-0.176,P4
396448,396448,3,0.203,0.977,-0.355,P4
396449,396449,3,0.121,1.063,-0.289,P4
396450,396450,3,-0.117,0.992,-0.414,P4
398266,398266,3,-1.016,1.086,1.566,P4
398267,398267,3,-1.238,1.148,1.535,P4
398268,398268,3,-0.996,1.629,1.465,P4
398269,398269,3,-0.156,2.461,1.375,P4
398270,398270,3,0.297,3.348,2.082,P4
398271,398271,3,0.996,4.84,2.754,P4
398272,398272,3,0.914,4.781,0.91,P4
398273,398273,3,0.199,3.98,-0.477,P4
398274,398274,3,-1.754,4.629,-0.461,P4
398275,398275,3,-3.863,5.398,-0.496,P4
398276,398276,3,-3.348,5.406,-0.652,P4
398277,398277,3,-1.23,5.16,-0.438,P4
398278,398278,3,-0.234,5.113,-0.254,P4
398279,398279,3,-0.082,5.195,-0.207,P4
398280,398280,3,0.477,5.594,-0.18,P4
398281,398281,3,1.129,6.145,-0.637,P4
398282,398282,3,1.785,6.07,-1.344,P4
398283,398283,3,2.484,5.406,-1.773,P4
398284,398284,3,3.266,5.047,-1.926,P4
398285,398285,3,3.336,5.031,-2.172,P4
398286,398286,3,2.641,5.078,-2.547,P4
398287,398287,3,2.891,4.68,-2.598,P4
398288,398288,3,3.727,4.109,-2.273,P4
398289,398289,3,4.156,3.852,-2.32,P4
398290,398290,3,3.75,3.559,-2.68,P4
398291,398291,3,3.371,3.266,-2.805,P4
398292,398292,3,2.766,2.582,-2.77,P4
398293,398293,3,2.055,2.121,-2.766,P4
398294,398294,3,1.813,2.164,-2.715,P4
398295,398295,3,1.285,2.961,-2.953,P4
398296,398296,3,1.59,4.945,-3.207,P4
398297,398297,3,2.074,6.676,-3.246,P4
398298,398298,3,2.27,7.379,-2.883,P4
398299,398299,3,1.512,4.434,-1.938,P4
398300,398300,3,1.027,3.074,-1.512,P4
398301,398301,3,0.563,3.426,-1.352,P4
398302,398302,3,-0.5,5.352,-0.895,P4
398303,398303,3,0.707,4.617,-0.434,P4
398304,398304,3,-1.395,4.805,2.371,P4
398305,398305,3,-2.699,6.48,2.586,P4
398306,398306,3,-2.027,6.621,3.453,P4
398307,398307,3,-3.879,4.391,6.105,P4
398308,398308,3,-4.563,1.492,4.867,P4
398309,398309,3,-2.902,2.418,3.418,P4
398310,398310,3,-1.52,2.969,4.121,P4
398311,398311,3,-1.5,2.707,4.816,P4
