x_mean,y_mean,z_mean,x_Var,y_Var,z_Var,x_sd,y_sd,z_sd,mean_mag,mag_mean,cov_xy,cov_yz,cov_zx,avg_power,power_spec,Label,User
1.602550,2.228850,-0.890800,1.249187,1.989434,1.125840,1.117670,1.410473,1.061056,2.886081,3.127670,0.420172,-1.404237,-0.376846,75.097875,75.097875,0,0
1.725000,3.826150,-2.042200,2.472789,1.956946,0.687475,1.572510,1.398909,0.829141,4.667508,5.037077,0.919519,-0.788640,-0.184440,106.495488,106.495488,0,0
-0.816150,3.039450,-0.431650,11.482376,3.053962,6.651808,3.388565,1.747559,2.579110,3.176583,5.267630,4.192233,-2.645314,-6.409380,231.487159,231.487159,0,0
-1.772600,1.381250,1.055500,6.807684,1.449815,4.265124,2.609154,1.204083,2.065218,2.482749,3.688287,-0.941534,0.406116,-2.895354,192.188214,192.188214,0,0
-0.087150,1.163900,0.451100,1.082162,1.091768,1.587624,1.040270,1.044877,1.260010,1.251299,1.959978,-0.183052,0.039364,-0.862758,20.712975,20.712975,0,0
1.500950,2.277600,-0.562700,1.532121,1.005786,1.023011,1.237789,1.002889,1.011440,2.785129,2.972470,1.139859,-0.950409,-0.961868,74.167323,74.167323,0,0
2.339400,4.062050,-1.953250,1.240585,2.353174,0.938165,1.113815,1.534006,0.968589,5.078211,5.230088,0.462883,-1.131118,-0.416396,133.026954,133.026954,0,0
-0.579750,3.358450,-0.599400,9.638598,4.574281,6.123988,3.104609,2.138757,2.474669,3.460430,5.253966,5.064868,-3.612544,-6.245244,189.855557,189.855557,0,0
-1.876000,1.583300,1.213050,4.953438,2.079765,3.170332,2.225632,1.442139,1.780543,2.738194,3.714688,-1.554064,0.327635,-1.235736,164.502842,164.502842,0,0
-0.386000,1.501250,0.539850,2.119081,1.813501,1.590425,1.455706,1.346663,1.261120,1.641397,2.358213,-1.208475,0.163485,-0.846671,43.242456,43.242456,0,0
0.946050,2.184850,-0.387400,1.971785,1.179756,0.311409,1.404202,1.086166,0.558041,2.412190,2.720156,0.605111,-0.531587,-0.435137,55.364119,55.364119,0,0
2.308750,3.568200,-1.800000,0.538877,2.347759,1.342185,0.734082,1.532240,1.158527,4.615450,4.825112,-0.358969,-1.073518,-0.226110,116.845189,116.845189,0,0
0.271300,3.642850,-1.424850,8.421214,2.608242,3.055344,2.901933,1.615005,1.747954,3.920989,5.146136,1.767140,-0.877228,-4.492651,161.475142,161.475142,0,0
-1.645100,2.311950,1.195050,5.498949,1.935492,6.723822,2.344984,1.391220,2.593033,3.078898,4.463199,-0.183648,-1.168238,-2.625791,158.607120,158.607120,0,0
-0.806550,1.344300,1.299550,2.808914,0.759222,5.643740,1.675981,0.871333,2.375656,2.036295,2.862833,-0.718270,-0.093122,-2.484509,66.379817,66.379817,0,0
0.101100,1.100500,0.119250,0.297464,0.054193,0.081362,0.545402,0.232794,0.285239,1.111549,1.246267,0.030309,0.014408,-0.053176,5.856238,5.856238,0,0
1.159750,1.934800,-0.692800,0.698735,0.973163,0.789514,0.835903,0.986490,0.888546,2.359755,2.474190,0.537190,-0.825352,-0.561398,40.176357,40.176357,0,0
2.146500,3.401800,-2.136050,0.303577,2.001418,0.823864,0.550978,1.414715,0.907669,4.554384,4.674839,-0.062215,-0.648727,-0.260949,97.917210,97.917210,0,0
0.702150,2.905100,-1.489000,4.938495,3.300093,2.858591,2.222273,1.816616,1.690737,3.339123,4.376832,2.663967,-1.878077,-2.750599,103.691701,103.691701,0,0
-1.196500,1.211050,0.818000,3.256732,1.979326,3.977121,1.804642,1.406885,1.994272,1.888750,3.294010,0.701764,-1.413215,-1.373286,90.510144,90.510144,0,0
-0.871050,0.937150,1.006400,1.804462,1.138085,2.836144,1.343303,1.066810,1.684086,1.627827,2.405089,0.033608,-0.813297,-1.396520,49.459333,49.459333,0,0
-0.099150,1.137700,0.118800,0.142199,0.018149,0.061758,0.377093,0.134720,0.248511,1.148175,1.220973,0.006120,0.008147,-0.066464,2.898399,2.898399,0,0
0.825650,1.946400,-0.243450,0.887304,1.170974,0.290288,0.941968,1.082116,0.538784,2.128248,2.225738,0.883097,-0.476662,-0.444405,30.492735,30.492735,0,0
2.030900,3.361550,-1.456050,0.996773,1.255358,1.361989,0.998385,1.120428,1.167043,4.188634,4.362825,0.474564,-0.756695,-0.961635,101.429776,101.429776,0,0
1.361750,3.518600,-1.718800,3.340674,3.007698,1.060272,1.827751,1.734272,1.029695,4.145984,4.629052,1.936953,-0.927895,-1.509111,100.560065,100.560065,0,0
-1.135950,2.324150,0.548700,4.752934,3.179265,6.054822,2.180122,1.783049,2.460655,2.644452,4.122743,2.622207,-2.213848,-3.538447,116.113395,116.113395,0,0
-1.291750,1.214400,1.161100,3.100724,0.469301,4.105184,1.760887,0.685055,2.026125,2.119325,2.851311,-0.402949,0.046243,-2.002887,92.286111,92.286111,0,0
0.404750,1.174300,0.015850,1.101611,0.446943,0.170524,1.049576,0.668538,0.412945,1.242197,1.585112,0.458145,-0.219902,-0.224728,24.207053,24.207053,0,0
1.919650,2.428400,-0.996850,1.959368,1.345369,0.865570,1.399774,1.159900,0.930360,3.252060,3.408505,0.879384,-0.743429,-1.150888,110.929109,110.929109,0,0
2.507000,3.837950,-1.639400,3.564384,2.080027,0.190793,1.887958,1.442230,0.436799,4.868526,5.263132,0.529024,0.184716,-0.526520,193.424282,193.424282,0,0
0.205000,3.187700,-0.085450,10.289111,3.409089,4.864235,3.207664,1.846372,2.205501,3.195428,5.000395,4.177837,-1.562394,-4.952524,196.333604,196.333604,0,0
-1.281400,1.697850,1.455100,4.480481,1.088125,6.209803,2.116715,1.043132,2.491948,2.577207,3.753819,0.807805,-0.864877,-2.757869,117.968850,117.968850,0,0
-0.471800,1.174500,0.869100,1.024718,0.516624,3.988094,1.012283,0.718765,1.997021,1.535376,2.088082,0.107572,-0.815525,-1.293533,23.921540,23.921540,0,0
0.509400,1.113200,0.104400,0.723216,0.047971,0.070629,0.850421,0.219023,0.265762,1.228659,1.409040,0.159002,-0.027302,-0.143383,18.930862,18.930862,0,0
1.739950,2.169100,-0.806150,0.865022,1.424794,1.213433,0.930066,1.193647,1.101560,2.895220,3.075259,0.525289,-1.184214,-0.642331,76.983939,76.983939,0,0
1.576900,3.614050,-1.861000,3.043734,3.016133,0.865187,1.744630,1.736702,0.930154,4.360194,4.795728,1.057579,-1.119753,-0.837936,107.563212,107.563212,0,0
-1.359350,2.893750,-0.125450,8.567747,4.363093,7.013279,2.927071,2.088802,2.648260,3.199587,5.087996,4.503548,-3.644809,-5.268345,199.743837,199.743837,0,0
-1.751300,1.132600,1.297900,6.584811,1.844609,3.685777,2.566089,1.358164,1.919838,2.456497,3.702514,-2.066599,-0.205794,-1.350100,186.452442,186.452442,0,0
-0.170150,0.935200,0.338450,1.973856,1.296938,1.013688,1.404940,1.138832,1.006821,1.009009,1.925056,-1.198307,-0.203597,-0.462459,38.082283,38.082283,0,0
0.481850,1.732500,-0.211050,0.878356,0.760015,0.074748,0.937206,0.871788,0.273401,1.810601,2.018551,0.477666,-0.163308,-0.127252,21.332343,21.332343,0,0
2.180400,2.931900,-1.105650,1.528341,1.372931,0.904818,1.236261,1.171721,0.951219,3.817413,3.957744,0.537082,-0.689416,-1.103114,124.121356,124.121356,0,0
1.570500,3.544000,-1.273450,7.421378,3.041734,1.581441,2.724221,1.744057,1.257554,4.080206,5.157937,1.499797,-1.106441,-1.274676,190.335596,190.335596,0,0
-0.953850,2.307150,0.795650,7.172674,4.243996,6.708946,2.678185,2.060096,2.590163,2.620273,4.615075,3.053728,-3.441026,-2.363618,154.477399,154.477399,0,0
-0.878600,1.039300,1.023650,3.974130,0.568970,5.201761,1.993522,0.754301,2.280737,1.702922,2.954022,-0.249628,-0.473677,-2.391759,90.947232,90.947232,0,0
0.191550,1.000550,-0.068050,1.163203,0.259779,0.126738,1.078519,0.509685,0.356003,1.020991,1.449394,-0.443891,0.039212,-0.159397,22.834693,22.834693,0,0
0.823400,1.212700,-0.083900,0.583793,0.462259,0.153661,0.764063,0.679897,0.391996,1.468219,1.674257,0.025180,-0.230664,-0.095491,24.651816,24.651816,1,0
1.604650,2.524800,-1.408650,0.362316,2.088752,1.888106,0.601926,1.445251,1.374084,3.306631,3.563965,-0.037550,-1.719878,-0.290642,58.382027,58.382027,1,0
1.107150,3.444250,-1.654850,3.330453,2.693370,4.151587,1.824953,1.641149,2.037544,3.978337,4.847721,2.135757,-1.961540,-2.055392,87.794221,87.794221,1,0
-1.405200,2.725700,0.429950,10.030859,3.144182,9.101265,3.167153,1.773184,3.016830,3.096592,5.198366,2.871272,-3.015544,-4.547761,230.078056,230.078056,1,0
-1.643800,1.557650,0.917850,7.092494,1.241340,5.283570,2.663174,1.114154,2.298602,2.443522,3.554884,-1.689090,-0.246800,-2.146338,188.798962,188.798962,1,0
0.680650,2.505200,-0.256000,1.740875,3.834455,0.699274,1.319422,1.958176,0.836226,2.608610,3.021280,1.506154,-1.349198,-0.885140,42.342319,42.342319,1,0
2.931500,3.902000,-1.372850,4.428094,2.818926,0.760720,2.104304,1.678966,0.872193,5.069913,5.556396,-0.683025,-0.127942,-1.668878,256.007640,256.007640,1,0
1.648250,3.398000,-1.443000,11.717427,3.018677,0.583488,3.423073,1.737434,0.763864,4.042942,5.351130,0.503928,-0.089218,-2.099178,276.965681,276.965681,1,0
-1.788400,2.439400,1.244300,3.915532,5.122753,5.608654,1.978770,2.263350,2.368260,3.270677,4.807395,-0.842935,-2.440022,-1.530602,138.362590,138.362590,1,0
-0.827700,1.687100,2.174150,4.884079,5.007872,3.527776,2.209995,2.237828,1.878238,2.873730,4.027043,-1.799409,0.760823,-1.915933,106.499252,106.499252,1,0
0.319450,2.001300,0.507900,1.161498,1.439314,1.737577,1.077728,1.199714,1.318172,2.089309,2.525064,0.057604,1.226561,0.117003,24.109421,24.109421,1,0
1.150100,2.915300,-0.612950,2.720079,0.985568,0.770523,1.649266,0.992758,0.877794,3.193339,3.530321,0.368948,-0.444575,-1.318132,78.136102,78.136102,1,0
2.913950,3.681050,-1.704500,3.630341,1.959450,0.535584,1.905345,1.399804,0.731836,4.994653,5.355395,-1.090816,0.146151,-1.213904,238.798567,238.798567,1,0
-0.083000,3.423100,-0.472250,16.796529,2.406946,5.705598,4.098357,1.551433,2.388639,3.456519,5.730746,0.043451,0.121085,-7.580253,319.271828,319.271828,1,0
-2.161150,2.865600,2.014050,4.631723,1.042907,4.002216,2.152144,1.021228,2.000554,4.115657,4.811385,-1.279761,0.690342,-0.253259,181.414121,181.414121,1,0
0.107200,2.292750,2.256000,1.875659,0.372056,0.892413,1.369547,0.609964,0.944676,3.218343,3.445492,-0.738527,0.499505,-1.217887,35.867350,35.867350,1,0
1.179150,1.548700,1.094150,0.181841,0.145644,0.408267,0.426428,0.381633,0.638957,2.232942,2.353340,-0.154125,0.206035,-0.184175,31.262875,31.262875,1,0
0.950500,1.257800,0.079400,0.711599,0.033314,0.425325,0.843563,0.182520,0.652170,1.578549,1.888999,-0.049255,-0.022839,0.497287,31.589378,31.589378,1,0
-0.099000,1.392550,-0.640000,3.389519,0.289684,0.645701,1.841065,0.538223,0.803555,1.535772,2.315745,0.272630,0.038015,1.347533,64.596876,64.596876,1,0
-0.223300,1.819450,-0.567000,3.207168,1.454053,0.643223,1.790857,1.205841,0.802012,1.918789,2.630601,1.067772,0.028031,1.079049,61.933454,61.933454,1,0
1.490650,2.996950,-0.954950,4.385500,4.279557,0.664486,2.094159,2.068709,0.815160,3.480758,4.100025,-0.309792,-0.651109,-1.042199,127.765251,127.765251,1,0
2.179500,3.863850,-1.531200,8.610694,3.864857,0.158794,2.934398,1.965924,0.398490,4.692987,5.724535,-0.887661,-0.005139,-0.812306,258.607588,258.607588,1,0
-0.564250,3.250300,0.462400,12.419917,2.525038,7.541327,3.524190,1.589037,2.746148,3.331162,5.459277,2.297038,-1.422673,-6.263268,242.345975,242.345975,1,0
-1.366950,2.213850,2.017150,3.611805,1.175658,4.439054,1.900475,1.084277,2.106906,3.292200,3.993358,-0.951224,0.116555,-1.859724,105.995345,105.995345,1,0
0.540150,1.759800,1.203050,4.145718,0.607444,1.674560,2.036104,0.779387,1.294048,2.199088,3.062193,-0.643740,-0.130052,0.498867,84.603889,84.603889,1,0
0.766950,1.256800,0.666350,3.902854,0.625707,0.936714,1.975564,0.791016,0.967840,1.616101,2.347783,-0.390287,-0.220122,0.905241,85.918463,85.918463,1,0
0.349050,0.625550,0.324950,0.068878,0.154803,0.184340,0.262447,0.393450,0.429348,0.786601,0.918580,-0.047047,-0.007032,0.081201,3.745407,3.745407,1,0
-0.229050,0.910350,-0.426850,0.579709,0.422866,0.507636,0.761386,0.650282,0.712486,1.031214,1.195167,-0.491605,-0.440780,0.523458,12.063753,12.063753,1,0
-0.217150,1.326050,-0.674450,1.191974,0.251789,0.884297,1.091776,0.501786,0.940371,1.503478,1.847241,-0.289799,-0.371290,0.445567,23.590587,23.590587,1,0
0.487300,2.072950,-0.579700,2.872533,1.199608,0.676992,1.694855,1.095266,0.822795,2.206952,2.696421,0.243082,-0.374164,0.183684,59.327346,59.327346,1,0
1.964850,3.004700,-1.339550,5.149512,1.283614,0.859106,2.269254,1.132967,0.926880,3.831873,4.413931,-0.407123,0.079709,-1.103130,175.053439,175.053439,1,0
1.793300,3.648550,-1.613250,7.712586,2.358464,1.981919,2.777154,1.535729,1.407806,4.373833,5.407488,-0.116715,0.168204,-2.903664,210.857638,210.857638,1,0
-1.785800,4.224550,0.830600,10.297807,1.706984,10.227356,3.209020,1.306516,3.198024,4.661094,6.334582,0.715459,-0.761249,-6.322297,259.439968,259.439968,1,0
-1.777750,2.780700,2.628750,6.107884,2.911838,4.360145,2.471413,1.706411,2.088096,4.219362,4.961306,-3.887572,-0.141075,-0.379765,179.257695,179.257695,1,0
0.583000,1.449250,1.653350,0.317443,0.247020,0.682604,0.563421,0.497011,0.826199,2.274595,2.478325,-0.055057,-0.056635,-0.288834,12.829198,12.829198,1,0
1.021700,1.319700,0.526300,0.272641,0.203515,0.276956,0.522150,0.451126,0.526266,1.749992,1.895902,-0.176440,0.221283,-0.153226,26.057596,26.057596,1,0
0.619900,1.010300,-0.250100,0.479942,0.010893,0.216238,0.692778,0.104371,0.465014,1.211417,1.429952,-0.031497,-0.023175,0.315599,16.804418,16.804418,1,0
-0.379950,1.163250,-0.763700,0.336142,0.035905,0.139238,0.579777,0.189485,0.373147,1.442481,1.552108,-0.070446,-0.054724,0.113637,9.273935,9.273935,1,0
-0.363900,1.432650,-0.525500,0.767564,0.225631,0.241730,0.876107,0.475007,0.491661,1.568776,1.811539,0.064232,0.022675,0.064259,17.232184,17.232184,1,0
-0.175750,2.227250,0.030150,0.930593,0.825431,0.660208,0.964673,0.908532,0.812532,2.234377,2.508588,-0.367097,-0.203475,0.248982,18.299035,18.299035,1,0
0.568000,3.829950,-0.583450,4.910559,1.602054,1.942892,2.215978,1.265723,1.393876,3.915553,4.507321,1.571704,-1.584271,-1.721586,99.753110,99.753110,1,0
2.674000,4.023450,-1.714500,5.735633,2.948790,0.867052,2.394918,1.717204,0.931156,5.126201,5.764917,-0.427803,-0.255652,-1.841859,251.982554,251.982554,1,0
0.260800,3.763950,-1.606250,16.987424,3.137978,0.671585,4.121580,1.771434,0.819503,4.100655,5.789522,-2.997382,0.056314,-1.657458,324.121390,324.121390,1,0
-2.752900,3.204200,0.993150,5.424811,4.303644,5.731118,2.329122,2.074523,2.393975,4.339551,5.447486,-3.513655,-2.899196,1.562405,254.640580,254.640580,1,0
-1.137550,1.793700,2.552450,3.497068,2.406387,0.899130,1.870045,1.551253,0.948224,3.320599,3.784791,-2.518742,-0.195686,-0.430027,92.324701,92.324701,1,0
0.144850,1.451800,1.400700,0.095383,0.153314,0.415268,0.308841,0.391554,0.644413,2.022539,2.130445,-0.005223,-0.038704,-0.119316,2.231899,2.231899,1,0
0.311500,1.234050,0.630150,0.049343,0.073273,0.074291,0.222132,0.270691,0.272564,1.420211,1.447104,0.003400,0.051516,-0.025794,2.878156,2.878156,1,0
0.286050,0.824700,0.338600,0.010672,0.044832,0.032111,0.103306,0.211736,0.179194,0.936272,0.954955,0.004792,0.016931,0.000879,1.839263,1.839263,1,0
-0.125700,0.977900,-0.258750,0.240796,0.164604,0.385237,0.490709,0.405714,0.620674,1.019333,1.203044,-0.194848,-0.235581,0.292028,4.891128,4.891128,1,0
-0.526200,1.510000,-0.709400,1.601205,0.141541,0.245821,1.265387,0.376219,0.495804,1.749353,2.064119,-0.189927,-0.075155,0.504449,35.960616,35.960616,1,0
-0.211600,1.410850,-0.214000,1.652766,0.170047,0.357988,1.285599,0.412367,0.598321,1.442591,1.822005,-0.217448,-0.161779,0.576583,32.298038,32.298038,1,0
0.497450,2.654950,-0.521600,0.367957,3.723766,1.050531,0.606595,1.929706,1.024954,2.751051,2.845053,1.106563,-1.909389,-0.595937,11.940319,11.940319,1,0
2.818050,3.847850,-1.889850,5.524521,3.325001,1.017542,2.350430,1.823459,1.008733,5.130194,5.695239,-1.530804,-0.242066,-1.706995,263.794013,263.794013,1,0
1.151800,3.701250,-1.362100,17.755587,3.455122,2.514986,4.213738,1.858796,1.585871,4.108675,6.098033,-1.699388,0.282598,-5.239473,363.889010,363.889010,1,0
-1.907050,2.552400,1.135700,4.460885,4.986969,3.326320,2.112081,2.233152,1.823820,3.382514,4.487302,-1.799895,-1.743877,-0.595490,157.493613,157.493613,1,0
-0.913750,1.579750,2.180100,1.685879,1.861790,0.647531,1.298414,1.364474,0.804693,2.843129,3.203748,-1.211647,0.287553,-0.821912,48.730479,48.730479,1,0
-0.054800,1.598700,1.298950,0.250603,0.207796,0.469012,0.500603,0.455847,0.684845,2.060611,2.140117,-0.192366,0.274433,-0.317696,4.821518,4.821518,1,0
0.410350,1.141600,0.364550,0.070636,0.035413,0.171530,0.265775,0.188183,0.414161,1.266702,1.351346,-0.040586,0.056887,-0.063620,4.709835,4.709835,1,0
0.332200,0.843800,-0.147950,0.056285,0.061016,0.054945,0.237245,0.247015,0.234403,0.918828,0.974720,0.024387,0.049051,0.005075,3.276554,3.276554,1,0
0.032900,0.770150,-0.244650,0.074389,0.033082,0.011493,0.272744,0.181884,0.107207,0.808744,0.862148,-0.035020,0.016167,-0.018975,1.435042,1.435042,1,0
-0.123250,1.005700,-0.224650,0.129462,0.038518,0.007773,0.359809,0.196261,0.088164,1.037830,1.094619,-0.055241,-0.003477,-0.004453,2.763597,2.763597,1,0
-0.139100,1.290750,-0.183500,0.473338,0.095483,0.096888,0.687996,0.309004,0.311268,1.311128,1.483118,-0.023866,0.038788,0.162232,9.380406,9.380406,1,0
-0.124050,1.216950,0.031450,0.393534,0.120918,0.115120,0.627323,0.347732,0.339293,1.223660,1.372819,0.017353,-0.003278,0.167453,7.784923,7.784923,1,0
0.711750,2.281850,-0.618900,1.364513,2.850464,1.027537,1.168124,1.688332,1.013675,2.469102,2.600519,1.887450,-1.684452,-1.093544,36.057501,36.057501,1,0
2.387800,3.618750,-1.873600,1.690330,2.460490,0.632633,1.300127,1.568595,0.795382,4.723062,4.906182,0.525457,-0.676841,-0.834187,146.148050,146.148050,1,0
0.671550,3.555200,-1.993950,8.845513,2.257273,0.556336,2.974141,1.502422,0.745879,4.131133,5.170647,0.044832,0.167008,-0.840045,177.084329,177.084329,1,0
-2.489700,3.345400,0.659950,4.416800,2.571536,6.055574,2.101618,1.603601,2.460808,4.222066,5.227557,-1.782211,-0.201956,-1.156546,207.891320,207.891320,1,0
-1.529700,2.435850,2.684600,5.022585,2.442090,0.237710,2.241112,1.562719,0.487555,3.934517,4.340644,-3.183737,0.057448,-0.330473,142.228750,142.228750,1,0
0.208600,1.512850,1.518300,0.151884,0.091234,0.959827,0.389723,0.302050,0.979708,2.153477,2.288216,-0.049941,0.142981,-0.271983,3.756076,3.756076,1,0
0.481450,1.144750,0.263050,0.088098,0.087210,0.206143,0.296813,0.295314,0.454029,1.269426,1.370976,-0.062988,0.126234,-0.083471,6.309745,6.309745,1,0
0.312300,0.938400,-0.255850,0.163542,0.041782,0.048394,0.404404,0.204406,0.219987,1.021560,1.122970,-0.063992,0.005016,0.036924,5.057928,5.057928,1,0
-0.685400,1.365600,-0.516750,4.793298,0.576534,0.077230,2.189360,0.759299,0.277903,1.612968,2.122216,-1.416776,-0.166184,0.394489,100.468130,100.468130,1,0
-0.653050,1.465100,-0.331400,5.018145,0.491912,0.160192,2.240122,0.701364,0.400239,1.637931,2.205751,-1.233793,-0.222424,0.512190,103.874237,103.874237,1,0
0.895350,2.465750,-0.448850,1.411129,2.054616,0.441151,1.187910,1.433393,0.664192,2.661398,2.795074,1.387339,-0.799851,-0.704654,42.844491,42.844491,1,0
3.153250,3.639550,-1.486950,4.112975,1.809510,0.763552,2.028047,1.345180,0.873815,5.039874,5.417979,-0.632719,0.101574,-1.546180,277.006235,277.006235,1,0
1.043350,3.161800,-1.143400,17.546617,3.450653,2.150090,4.188868,1.857593,1.466318,3.520358,5.645594,0.717864,-0.698326,-4.439468,355.157307,355.157307,1,0
-2.196950,2.404700,1.515350,3.632445,2.175302,4.633723,1.905897,1.474891,2.152608,3.592417,4.530046,-0.411437,-1.142369,-0.466114,165.548235,165.548235,1,0
-0.645700,1.673800,2.222400,2.340272,0.340741,1.607978,1.529795,0.583731,1.268061,2.856151,3.116970,-0.743024,0.513589,-1.803360,52.803740,52.803740,1,0
0.527800,1.254600,0.860150,0.080632,0.037898,0.186954,0.283958,0.194674,0.432382,1.610109,1.668861,-0.022212,0.060350,-0.013979,7.103468,7.103468,1,0
0.510400,0.932200,0.343800,0.064251,0.076040,0.029950,0.253478,0.275753,0.173060,1.117006,1.152762,-0.024977,0.044260,-0.012989,6.430930,6.430930,1,0
0.418400,0.738600,0.125850,0.025007,0.021996,0.008012,0.158136,0.148310,0.089512,0.858153,0.876111,-0.006859,-0.000026,0.008818,3.976304,3.976304,1,0
0.021250,1.023750,-0.081300,0.135359,0.092756,0.022224,0.367912,0.304559,0.149079,1.027193,1.099871,-0.107431,-0.038876,0.051362,2.580857,2.580857,1,0
-0.275850,1.329550,-0.386400,0.250471,0.009249,0.045458,0.500471,0.096170,0.213208,1.411772,1.496287,-0.004083,-0.011643,0.010673,6.280817,6.280817,1,0
-0.081000,1.330700,-0.157100,0.803742,0.049198,0.195332,0.896516,0.221807,0.441964,1.342387,1.616105,0.036813,-0.004254,0.132714,15.402314,15.402314,1,0
0.725150,2.347600,-0.474150,1.488860,1.690501,0.856426,1.220189,1.300193,0.925433,2.502376,2.770926,1.095911,-1.149855,-0.687384,38.805197,38.805197,1,0
2.534050,3.425550,-1.756100,2.420356,1.775304,0.663932,1.555749,1.332405,0.814820,4.608654,4.863917,0.176662,-0.370892,-1.059724,174.414959,174.414959,1,0
0.884100,3.271400,-1.505200,11.281331,2.471796,2.283850,3.358769,1.572194,1.511241,3.708007,5.181655,0.505195,-0.479092,-2.375020,229.977940,229.977940,1,0
-2.390700,2.979700,0.828000,4.517933,1.576054,4.412512,2.125543,1.255410,2.100598,3.908918,4.715144,-0.608677,-0.409060,-0.940665,200.149664,200.149664,1,0
-1.524800,2.381750,2.420150,3.733703,0.683429,0.463777,1.932279,0.826697,0.681011,3.722214,3.999292,-1.521466,0.089548,-0.262709,117.440656,117.440656,1,0
0.236800,1.555650,1.893400,0.270918,0.173019,0.500856,0.520498,0.415955,0.707712,2.461927,2.541951,-0.184207,0.284251,-0.285878,6.268928,6.268928,1,0
0.595600,0.928750,0.841250,0.036434,0.123247,0.313279,0.190877,0.351065,0.559714,1.387450,1.424361,0.009729,0.190093,0.034205,7.787034,7.787034,1,0
0.212300,0.862250,0.087750,0.115352,0.091966,0.133607,0.339636,0.303258,0.365523,0.892326,1.026420,-0.091603,-0.099951,0.118731,3.093120,3.093120,1,0
-0.351050,1.438400,-0.713050,0.123115,0.193906,0.326008,0.350878,0.440347,0.570971,1.643372,1.707025,-0.121535,-0.232301,0.183790,4.803909,4.803909,1,0
-0.388000,1.576200,-0.613600,0.121801,0.245590,0.432550,0.349000,0.495570,0.657685,1.735355,1.843758,0.016995,-0.195284,0.152763,5.325104,5.325104,1,0
0.161850,1.959250,-0.068850,0.181823,0.921071,0.416826,0.426407,0.959725,0.645621,1.967129,2.078874,0.253830,-0.440555,-0.023835,3.978543,3.978543,1,0
1.530500,3.169500,-1.283450,1.426849,1.703574,1.821414,1.194508,1.305210,1.349598,3.746386,4.048820,0.431168,-1.031756,-1.284397,73.958744,73.958744,1,0
1.689350,3.686150,-2.180100,3.902942,2.661589,0.256070,1.975586,1.631438,0.506033,4.603742,5.104162,1.585790,-0.295415,-0.839127,131.233959,131.233959,1,0
-0.986500,3.618750,0.417650,8.457218,2.019648,9.357606,2.908130,1.421143,3.059020,3.773985,5.529604,1.630045,0.375463,-5.681736,180.150792,180.150792,1,0
-1.123700,2.723750,2.658050,5.172442,1.305992,3.541278,2.274300,1.142800,1.881828,3.968217,4.708212,-1.708987,0.777602,-0.932746,123.530430,123.530430,1,0
