,Index,Label,X,Y,Z,User
384400,384400.000000,0,-0.012000,1.215000,-0.219000,P1
386611,386611.000000,0,-0.160000,1.777000,0.797000,P1
386612,386612.000000,0,0.320000,1.797000,0.449000,P1
386613,386613.000000,0,0.871000,1.867000,0.043000,P1
386614,386614.000000,0,1.328000,1.918000,-0.324000,P1
386615,386615.000000,0,1.641000,2.129000,-0.590000,P1
386616,386616.000000,0,2.012000,2.586000,-0.773000,P1
386617,386617.000000,0,2.449000,3.176000,-0.953000,P1
386618,386618.000000,0,2.590000,3.625000,-1.063000,P1
386619,386619.000000,0,2.227000,4.094000,-1.086000,P1
386620,386620.000000,0,1.746000,4.473000,-1.219000,P1
386621,386621.000000,0,1.426000,4.664000,-1.535000,P1
386622,386622.000000,0,1.383000,4.648000,-1.918000,P1
386623,386623.000000,0,1.656000,4.527000,-2.379000,P1
386624,386624.000000,0,2.273000,3.891000,-2.801000,P1
386625,386625.000000,0,3.012000,3.102000,-2.992000,P1
386626,386626.000000,0,3.445000,2.813000,-2.969000,P1
386627,386627.000000,0,3.340000,3.000000,-2.828000,P1
386628,386628.000000,0,3.000000,3.445000,-2.598000,P1
386629,386629.000000,0,2.934000,4.277000,-2.316000,P1
386630,386630.000000,0,3.125000,5.422000,-2.066000,P1
386631,386631.000000,0,2.957000,6.844000,-2.219000,P1
386632,386632.000000,0,2.020000,6.633000,-2.188000,P1
386633,386633.000000,0,0.969000,3.973000,-1.680000,P1
386634,386634.000000,0,0.102000,3.586000,-1.484000,P1
386635,386635.000000,0,0.035000,2.418000,-0.766000,P1
386636,386636.000000,0,0.324000,0.777000,-0.863000,P1
386637,386637.000000,0,-2.656000,0.043000,-0.828000,P1
386638,386638.000000,0,-1.977000,1.559000,0.539000,P1
386639,386639.000000,0,1.414000,2.258000,0.195000,P1
386640,386640.000000,0,-1.547000,2.492000,-0.680000,P1
386641,386641.000000,0,-2.895000,1.422000,-0.172000,P1
386642,386642.000000,0,-4.563000,1.043000,1.813000,P1
386643,386643.000000,0,-3.434000,1.422000,3.484000,P1
386644,386644.000000,0,-3.863000,2.125000,4.355000,P1
386645,386645.000000,0,-4.090000,2.063000,4.336000,P1
386646,386646.000000,0,-3.141000,1.125000,5.234000,P1
386647,386647.000000,0,-0.445000,0.688000,4.152000,P1
386648,386648.000000,0,0.727000,2.230000,0.461000,P1
386649,386649.000000,0,-1.090000,2.598000,-2.297000,P1
386650,386650.000000,0,-1.566000,1.184000,-0.418000,P1
386651,386651.000000,0,-0.305000,-0.449000,0.793000,P1
386652,386652.000000,0,1.281000,0.266000,0.613000,P1
386653,386653.000000,0,0.887000,1.141000,0.309000,P1
386654,386654.000000,0,-0.227000,1.172000,0.266000,P1
386655,386655.000000,0,-1.098000,1.055000,-0.051000,P1
386656,386656.000000,0,-1.078000,0.887000,-0.156000,P1
386657,386657.000000,0,-0.598000,0.789000,-0.219000,P1
386658,386658.000000,0,-0.313000,1.039000,0.168000,P1
386659,386659.000000,0,-0.090000,1.258000,0.367000,P1
386660,386660.000000,0,0.066000,1.230000,0.184000,P1
386661,386661.000000,0,0.234000,1.051000,0.070000,P1
386662,386662.000000,0,0.109000,0.902000,0.066000,P1
386663,386663.000000,0,-0.070000,0.832000,0.102000,P1
386664,386664.000000,0,0.066000,0.902000,0.004000,P1
386665,386665.000000,0,0.203000,1.023000,-0.074000,P1
388761,388761.000000,0,0.707000,1.922000,0.113000,P1
388762,388762.000000,0,1.348000,1.879000,-0.129000,P1
388763,388763.000000,0,2.008000,1.891000,-0.367000,P1
388764,388764.000000,0,2.422000,2.094000,-0.652000,P1
388765,388765.000000,0,2.543000,2.602000,-1.090000,P1
388766,388766.000000,0,2.492000,3.219000,-1.402000,P1
388767,388767.000000,0,2.418000,3.621000,-1.352000,P1
388768,388768.000000,0,2.262000,3.852000,-1.234000,P1
388769,388769.000000,0,2.191000,4.055000,-1.266000,P1
388770,388770.000000,0,2.195000,4.102000,-1.531000,P1
388771,388771.000000,0,2.332000,3.895000,-1.902000,P1
388772,388772.000000,0,2.539000,3.539000,-2.168000,P1
388773,388773.000000,0,3.078000,2.980000,-2.383000,P1
388774,388774.000000,0,4.117000,2.293000,-2.457000,P1
388775,388775.000000,0,5.199000,1.914000,-2.285000,P1
388776,388776.000000,0,5.324000,2.645000,-2.027000,P1
388777,388777.000000,0,4.363000,4.012000,-1.922000,P1
388778,388778.000000,0,3.461000,5.414000,-1.738000,P1
388779,388779.000000,0,3.500000,6.688000,-1.523000,P1
388780,388780.000000,0,3.777000,7.277000,-1.363000,P1
388781,388781.000000,0,2.461000,4.285000,-1.297000,P1
388782,388782.000000,0,1.434000,3.566000,-1.301000,P1
388783,388783.000000,0,-0.066000,4.738000,-1.426000,P1
388784,388784.000000,0,-0.246000,3.461000,-1.047000,P1
388785,388785.000000,0,-2.691000,1.203000,-1.164000,P1
388786,388786.000000,0,-3.457000,0.109000,-0.289000,P1
388787,388787.000000,0,1.051000,3.457000,0.340000,P1
388788,388788.000000,0,4.164000,3.242000,-0.535000,P1
388789,388789.000000,0,-0.211000,2.344000,-1.520000,P1
388790,388790.000000,0,-1.531000,1.031000,-1.039000,P1
388791,388791.000000,0,-3.859000,1.418000,0.820000,P1
388792,388792.000000,0,-2.578000,2.055000,2.188000,P1
388793,388793.000000,0,-2.605000,2.469000,3.438000,P1
388794,388794.000000,0,-3.656000,2.473000,3.969000,P1
388795,388795.000000,0,-4.535000,1.867000,5.727000,P1
388796,388796.000000,0,-3.723000,0.090000,7.070000,P1
388797,388797.000000,0,-1.703000,0.234000,5.523000,P1
388798,388798.000000,0,-1.047000,3.098000,0.707000,P1
