x_mean,y_mean,z_mean,x_Var,y_Var,z_Var,x_sd,y_sd,z_sd,mean_mag,mag_mean,cov_xy,cov_yz,cov_zx,avg_power,power_spec,Label,User
-0.058250,3.091800,-1.245050,0.909195,1.143501,2.251070,0.953517,1.069346,1.500357,3.333582,3.674656,0.227971,-1.046593,-0.731446,17.342561,17.342561,2,1
-0.149600,4.154400,-1.428450,1.122890,3.205309,2.664287,1.059665,1.790338,1.632264,4.395667,4.909462,-0.876632,0.068655,-0.166982,21.782510,21.782510,2,1
-0.083100,3.213400,2.149850,2.018091,5.190204,7.909063,1.420595,2.278202,2.812306,3.867131,5.228920,-1.352680,-3.895652,1.350296,38.481834,38.481834,2,1
0.528700,1.532950,3.070450,1.237510,0.596157,2.979516,1.112434,0.772112,1.726127,3.472337,3.694789,-0.111956,0.680067,-0.444941,29.103156,29.103156,2,1
0.941750,1.492450,1.116050,0.914170,2.837553,2.143832,0.956122,1.684504,1.464183,2.088030,2.695985,0.648061,0.924794,-0.776417,35.107093,35.107093,2,1
0.342250,1.389950,0.534250,1.596635,3.069513,1.898016,1.263580,1.752003,1.377685,1.527913,2.310459,0.935366,1.077181,-0.421944,32.678761,32.678761,2,1
-0.088550,1.679450,-0.269600,0.528151,1.034432,1.161196,0.726740,1.017070,1.077588,1.703255,2.094279,0.444617,-0.612407,-0.634470,10.191691,10.191691,2,1
0.055500,3.142250,-1.765100,0.801463,1.436671,1.522974,0.895245,1.198612,1.234088,3.604496,3.844249,-0.302681,-0.922551,-0.265495,15.289410,15.289410,2,1
0.134550,3.918250,-0.198100,2.512868,3.578728,8.880043,1.585203,1.891753,2.979940,3.925561,5.276214,-1.162311,-1.571855,1.940525,48.106575,48.106575,2,1
0.433600,2.802650,2.873450,2.778584,4.541240,3.955259,1.666909,2.131018,1.988783,4.037273,4.927042,-0.948849,-2.321598,0.654977,56.553276,56.553276,2,1
0.752900,1.329750,2.249600,0.988979,0.426390,2.637418,0.994474,0.652985,1.624013,2.719521,2.995785,-0.301817,0.571027,-1.001716,30.127770,30.127770,2,1
0.823250,1.301850,0.654450,2.266777,1.022395,2.241756,1.505582,1.011135,1.497249,1.673577,2.461179,-0.141519,-0.335219,1.466145,56.623573,56.623573,2,1
-0.014700,1.221450,0.336550,2.889200,1.678414,2.168964,1.699765,1.295536,1.472740,1.267053,2.394360,0.103068,-0.124322,1.330787,54.899116,54.899116,2,1
-0.208650,1.688950,-0.573450,0.748693,2.351350,1.899400,0.865270,1.533411,1.378187,1.795810,2.441248,0.494721,-1.636559,-0.707859,15.095857,15.095857,2,1
-0.234600,3.852000,-1.369150,0.492371,4.509600,2.827684,0.701691,2.123582,1.681572,4.094815,4.492218,-0.599464,1.153047,-0.717918,10.455786,10.455786,2,1
-0.043650,3.743800,1.149000,2.770994,5.468191,9.816708,1.664630,2.338416,3.133163,3.916394,5.467800,-0.836961,-1.739345,1.416954,52.686985,52.686985,2,1
0.473600,1.819550,2.961500,2.425938,1.838767,2.694835,1.557542,1.356012,1.641595,3.507926,3.994758,0.365481,0.053137,0.468159,50.578754,50.578754,2,1
0.449500,1.013850,1.510600,0.139379,0.094095,1.228354,0.373335,0.306749,1.108312,1.873994,1.970084,-0.048877,0.118623,0.097882,6.689204,6.689204,2,1
0.554350,1.296500,0.677600,1.762638,2.224274,1.947007,1.327644,1.491400,1.395352,1.564403,2.105236,0.214986,0.857948,-1.427383,39.636191,39.636191,2,1
0.024300,1.494800,0.542750,2.168252,2.088899,1.983457,1.472499,1.445302,1.408353,1.590470,2.241374,0.351029,0.900600,-1.322946,41.208604,41.208604,2,1
-0.108550,2.002600,-0.756100,0.510519,1.338065,2.856175,0.714506,1.156748,1.690022,2.143333,2.537931,0.723504,-1.895944,-1.069665,9.935523,9.935523,2,1
-0.324050,4.150350,-1.342200,1.027033,4.248002,3.708310,1.013426,2.061068,1.925697,4.374004,4.874451,-1.272017,1.473699,-1.414135,21.613793,21.613793,2,1
-0.325350,3.863750,1.790600,2.248252,5.416007,10.242055,1.499417,2.327232,3.200321,4.270909,5.746885,-1.335367,-2.553953,1.391583,44.833847,44.833847,2,1
0.395050,1.718550,3.346350,1.516672,1.197992,2.952759,1.231532,1.094528,1.718359,3.782530,4.064411,0.422848,0.745269,0.019262,31.938063,31.938063,2,1
0.387250,1.056950,1.471150,0.057934,0.073166,1.331915,0.240695,0.270492,1.154086,1.852401,1.961096,-0.028911,0.085400,0.047069,4.100001,4.100001,2,1
0.484850,1.402900,0.634350,1.719203,1.884613,2.019328,1.311184,1.372812,1.421031,1.614190,2.141448,0.330587,0.679496,-1.462567,37.366451,37.366451,2,1
0.026650,1.535250,0.489800,2.057059,1.789729,2.016912,1.434245,1.337808,1.420180,1.611709,2.216765,0.482705,0.745329,-1.345507,39.098317,39.098317,2,1
-0.057150,2.070650,-0.761700,0.362860,1.258349,1.740923,0.602378,1.121762,1.319440,2.207044,2.482162,0.416319,-1.308589,-0.534792,6.959657,6.959657,2,1
-0.485350,4.079100,-1.551700,1.061171,3.022494,2.188846,1.030132,1.738532,1.479475,4.391172,4.754327,-1.100087,1.518069,-0.255022,24.873547,24.873547,2,1
-0.439850,4.023450,1.459200,3.471617,5.660647,10.360605,1.863228,2.379211,3.218789,4.302428,5.886666,-0.553803,-1.668038,3.024317,69.830083,69.830083,2,1
0.652400,2.261150,3.087500,2.541524,3.293266,2.730395,1.594216,1.814736,1.652391,3.882149,4.356842,0.473453,0.827110,0.270637,56.801468,56.801468,2,1
0.866600,1.333500,1.349800,0.130516,0.186985,0.954264,0.361270,0.432418,0.976864,2.085948,2.198938,-0.091936,0.196159,0.089493,17.499722,17.499722,2,1
0.824350,1.521550,0.452300,0.663653,1.272266,3.418454,0.814649,1.127948,1.848906,1.788643,2.383161,0.215535,-0.757384,0.107485,26.200471,26.200471,2,1
0.105900,1.524350,0.221100,1.101014,1.405288,3.346335,1.049292,1.185449,1.829299,1.543937,2.232758,0.479846,-0.655471,0.077306,21.143562,21.143562,2,1
-0.455750,1.783800,0.242050,0.505215,1.075424,0.510514,0.710785,1.037027,0.714503,1.856943,2.115986,0.108945,-0.062177,-0.368755,13.753241,13.753241,3,1
-0.023600,3.332150,-1.321600,1.008947,1.299586,3.354782,1.004463,1.139994,1.831606,3.584746,4.050014,0.441735,-1.605835,-0.976251,19.181130,19.181130,3,1
0.130250,4.541450,-1.689950,1.112786,1.990037,4.915941,1.054887,1.410687,2.217192,4.847439,5.380203,-0.920438,-0.411189,0.746276,21.482229,21.482229,3,1
0.535550,3.764550,2.799600,1.461121,4.332463,15.725703,1.208768,2.081457,3.965565,4.721908,6.247032,-1.343667,-4.330684,3.098903,33.497579,33.497579,3,1
0.754900,1.937800,3.679650,0.676100,1.832028,7.454368,0.822253,1.353524,2.730269,4.226673,4.381954,0.531412,2.202899,1.006733,24.243376,24.243376,3,1
0.419350,1.581000,0.973650,1.924174,0.722482,2.948869,1.387146,0.849989,1.717227,1.903526,2.522720,-0.482520,0.516180,-2.105064,40.076393,40.076393,3,1
0.611350,1.742500,-0.319550,2.164572,2.023569,4.961171,1.471248,1.422522,2.227369,1.874078,2.951112,-0.500588,-0.469147,-2.583484,48.601835,48.601835,3,1
0.047500,3.639900,-1.938550,1.297905,5.931451,1.830580,1.139256,2.435457,1.352989,4.124210,4.536611,-1.342020,-2.536559,-0.128920,24.705318,24.705318,3,1
-0.149950,4.849500,1.122850,2.386631,2.875019,19.672702,1.544873,1.695588,4.435392,4.980053,6.701425,-1.549321,-2.642885,2.084743,45.795691,45.795691,3,1
1.195550,2.913600,4.099900,2.627055,3.582105,6.849619,1.620819,1.892645,2.617178,5.169873,5.758486,-2.132177,1.862528,-0.005194,78.500849,78.500849,3,1
1.283500,1.423850,1.626050,1.139134,0.936238,6.414760,1.067302,0.967594,2.532738,2.513714,3.239425,0.111110,0.113420,2.119730,54.590986,54.590986,3,1
0.216100,1.082150,0.409150,0.997751,1.261365,3.136911,0.998875,1.123105,1.771133,1.176925,2.124561,-0.472053,-0.417022,0.131855,19.891254,19.891254,3,1
0.068750,1.418450,0.104800,0.765387,1.121407,2.253063,0.874864,1.058965,1.501021,1.423977,2.166779,0.001078,-0.144720,-0.595621,14.636891,14.636891,3,1
0.156600,3.489650,-1.905300,0.505800,3.798362,2.118003,0.711196,1.948939,1.455336,3.978988,4.135718,-0.035733,-2.495368,-0.277030,10.100666,10.100666,3,1
0.188600,5.020850,-0.179150,1.202528,1.822205,15.873171,1.096598,1.349891,3.984115,5.027584,6.313116,-0.668494,0.070051,0.565213,23.559430,23.559430,3,1
0.596100,3.081700,3.966300,1.172716,4.603109,10.507875,1.082920,2.145486,3.241585,5.058038,6.018359,-1.092584,-1.745543,0.915184,29.388312,29.388312,3,1
0.692900,1.361000,3.206800,0.345200,0.025798,6.272495,0.587537,0.160617,2.504495,3.551901,3.759705,0.016204,-0.122389,0.500485,16.161004,16.161004,3,1
1.067900,1.852800,0.565200,1.428392,0.659210,2.477075,1.195153,0.811918,1.573873,2.211951,2.730444,0.552406,-0.249514,-1.273435,49.947648,49.947648,3,1
1.215900,1.941000,-0.697150,1.773485,1.403508,3.728022,1.331723,1.184698,1.930809,2.394141,3.034157,1.032092,-0.541113,-1.349613,63.264476,63.264476,3,1
0.534400,3.628300,-1.897750,1.037023,6.120039,2.282185,1.018343,2.473871,1.510690,4.129358,4.458323,0.079748,-2.245030,-1.178389,25.415100,25.415100,3,1
1.191650,4.825200,0.791800,3.052800,3.233052,15.842985,1.747226,1.798069,3.980325,5.032845,6.479924,-0.910939,-2.497438,4.586753,86.403801,86.403801,3,1
2.246600,2.433000,3.726650,2.723442,4.083296,5.498833,1.650285,2.020717,2.344959,4.985441,5.479326,-0.290077,1.243128,2.887867,152.689628,152.689628,3,1
1.365100,1.071750,2.223600,2.045740,0.064114,2.714832,1.430294,0.253207,1.647675,2.820734,3.004337,-0.093506,-0.152383,2.231915,76.139012,76.139012,3,1
0.408300,1.489350,0.535850,0.504464,0.768857,2.883967,0.710256,0.876845,1.698225,1.634628,2.252365,-0.357365,-1.114675,-0.032746,12.918988,12.918988,3,1
0.259200,1.497950,0.372400,0.736894,1.539662,3.115022,0.858425,1.240831,1.764942,1.565158,2.331865,-0.560917,-0.580429,-0.093101,15.344682,15.344682,3,1
-0.148550,1.644800,0.635500,0.549830,1.253392,0.909825,0.741505,1.119550,0.953848,1.769546,2.178037,-0.080620,0.280717,-0.385449,10.888111,10.888111,3,1
0.691550,2.796700,-1.173000,1.799372,1.747533,4.486086,1.341407,1.321943,2.118038,3.110579,3.754290,1.235900,-2.098608,-2.706399,43.752897,43.752897,3,1
0.972400,4.177000,-2.039800,1.383267,3.693458,2.239623,1.176124,1.921837,1.496537,4.749071,5.103916,-0.921182,-0.903099,-1.002544,45.193314,45.193314,3,1
0.815750,4.233050,2.447850,1.899310,4.840133,16.461279,1.378155,2.200030,4.057250,4.957432,6.475784,-0.625421,-3.767943,2.898480,49.395849,49.395849,3,1
0.939600,2.505500,4.360350,1.500506,3.523636,5.886488,1.224951,1.877135,2.426209,5.115958,5.430011,0.863785,1.261470,1.670936,46.166578,46.166578,3,1
0.467550,1.326250,1.787500,0.240907,0.084485,1.584856,0.490822,0.290663,1.258911,2.274357,2.420829,-0.111243,-0.083388,0.310663,8.949285,8.949285,3,1
0.757200,1.477950,0.697950,1.911465,1.355525,2.086788,1.382557,1.164270,1.444572,1.801339,2.457552,0.588517,0.293605,-0.283831,47.784876,47.784876,3,1
0.849950,2.004300,-0.329050,2.598487,2.008849,4.134510,1.611982,1.417339,2.033349,2.201796,3.130455,1.026669,-0.784739,-1.037664,63.819559,63.819559,3,1
0.788200,3.824700,-2.255200,1.085062,3.312167,3.149737,1.041663,1.819936,1.774750,4.509492,4.750315,0.733986,-2.581014,-1.330155,33.041366,33.041366,3,1
0.827100,3.968650,0.067750,1.553957,3.520754,16.760606,1.246578,1.876367,4.093972,4.054487,5.957710,0.065509,-6.172768,-1.017656,43.207078,43.207078,3,1
1.136150,2.132250,3.685700,1.632038,1.874916,5.683248,1.277512,1.369276,2.383956,4.407007,5.021097,-0.285123,-0.830331,-0.347135,56.825453,56.825453,3,1
1.356250,1.305650,2.339950,1.509963,1.773500,4.514012,1.228806,1.331728,2.124620,3.003249,3.645895,-0.464595,1.120855,0.125520,65.477585,65.477585,3,1
0.364300,0.891750,0.600900,2.087823,1.606658,0.607743,1.444930,1.267540,0.779578,1.135347,2.061461,-0.326058,0.163196,0.005841,42.322930,42.322930,3,1
0.359250,1.572450,-0.746950,1.771452,1.880492,4.003952,1.330959,1.371310,2.000988,1.777525,2.457224,1.667436,-2.293208,-2.350940,36.238801,36.238801,3,1
0.702200,3.753650,-2.210950,1.449206,4.137161,3.433527,1.203830,2.034001,1.852978,4.412627,4.687789,0.353499,-2.570807,-1.767891,37.396606,37.396606,3,1
1.177000,3.968250,1.077150,2.438691,3.362562,18.483659,1.561631,1.833729,4.299263,4.276984,6.139522,-1.095802,-4.613484,3.152269,74.041716,74.041716,3,1
1.711150,1.903050,3.845900,1.930671,1.589569,5.253127,1.389486,1.260781,2.291970,4.619587,4.971280,0.238053,1.235993,0.788444,95.243429,95.243429,3,1
1.011850,1.169100,1.904700,0.576193,0.034078,1.989099,0.759074,0.184603,1.410354,2.453267,2.621057,-0.090177,-0.225686,0.701918,31.424469,31.424469,3,1
0.552600,1.630650,0.508150,0.387469,1.826508,2.437471,0.622470,1.351484,1.561240,1.795161,2.399174,-0.332993,-0.100274,-0.160672,13.469252,13.469252,3,1
0.330150,2.109250,-0.233200,0.627711,2.472228,3.244359,0.792282,1.572332,1.801210,2.147631,2.845706,-0.065733,-0.685065,-0.485267,14.106481,14.106481,3,1
0.878100,3.523150,-2.162700,1.218664,2.973973,3.387174,1.103931,1.724521,1.840428,4.226218,4.491612,0.775903,-2.449377,-1.533814,38.575802,38.575802,3,1
1.950650,3.432750,-0.762150,3.067330,3.148215,12.859640,1.751379,1.774321,3.586034,4.021154,5.591087,-0.747013,-3.985162,2.491497,134.379973,134.379973,3,1
1.876650,1.615150,3.072100,2.995573,0.957373,5.630112,1.730772,0.978454,2.372786,3.945671,4.657699,0.274032,-0.382534,0.663523,127.352189,127.352189,3,1
0.877450,1.203100,2.570550,0.785187,0.087365,3.202870,0.886108,0.295575,1.789656,2.970706,3.173840,-0.221663,0.015509,0.582727,30.316931,30.316931,3,1
0.788600,1.535550,0.935450,2.201164,1.642610,1.421309,1.483632,1.281643,1.192187,1.963382,2.536049,1.276576,0.628171,0.508511,54.259916,54.259916,3,1
0.489550,1.643600,0.349600,2.425395,1.962061,1.572758,1.557368,1.400736,1.254096,1.750229,2.404491,1.348530,0.629030,0.845507,50.875687,50.875687,3,1
0.845700,2.551550,-1.702600,1.864833,1.734360,3.471147,1.365589,1.316951,1.863102,3.181896,3.504993,1.287734,-2.140540,-2.259045,49.736002,49.736002,3,1
1.703700,3.542650,-2.384050,2.629412,2.076564,3.639878,1.621546,1.441029,1.907846,4.597462,5.175113,-0.510249,-1.658738,-1.023038,108.010706,108.010706,3,1
1.579750,3.349700,2.055300,2.559714,3.126323,15.772904,1.599911,1.768141,3.971512,4.235606,5.835354,-0.163732,-1.324305,-0.086391,98.546767,98.546767,3,1
1.340950,2.327600,3.414300,1.023211,2.089355,5.839584,1.011539,1.445460,2.416523,4.344343,4.519722,0.808581,2.579791,0.844858,55.403945,55.403945,3,1
1.339300,1.756200,0.834550,1.700597,0.944791,4.067324,1.304070,0.972003,2.016761,2.361024,2.996682,0.007746,0.718190,-1.375235,68.185840,68.185840,3,1
0.820500,1.615100,0.074550,2.081578,1.593610,3.927928,1.442767,1.262383,1.981900,1.813098,2.606116,0.207601,0.886136,-1.068056,53.014380,53.014380,3,1
0.293050,2.708750,-1.750500,0.745537,3.957655,2.863959,0.863445,1.989386,1.692324,3.238434,3.540919,0.100794,-2.935058,-0.482533,15.882777,15.882777,3,1
0.065250,4.886150,-1.531050,1.537048,1.998487,8.612906,1.239777,1.413678,2.934775,5.120824,5.947036,-0.836149,1.090178,0.444218,29.289067,29.289067,3,1
0.146650,4.420900,2.945900,1.619983,2.591254,14.605447,1.272785,1.609737,3.821707,5.314526,6.539661,-1.229999,-2.334727,2.652972,31.209799,31.209799,3,1
0.866250,2.290300,3.447950,0.711883,1.851984,6.948318,0.843732,1.360876,2.635966,4.228974,4.417185,-0.519048,3.038822,-0.746737,28.533563,28.533563,3,1
0.992000,1.624200,0.861550,1.547846,2.932837,2.651940,1.244125,1.712553,1.628478,2.089105,2.702111,1.527769,1.064773,0.605962,49.090358,49.090358,3,1
0.953300,3.026750,-1.234650,2.064618,5.047197,6.336432,1.436878,2.246597,2.517227,3.405049,4.312233,1.297094,-1.472138,0.457680,57.403364,57.403364,3,1
0.070150,4.452500,-2.141200,2.000064,2.539077,3.368357,1.414236,1.593448,1.835309,4.941094,5.394418,-1.080655,-1.000003,-0.919438,38.099633,38.099633,3,1
0.315250,4.177750,2.269100,2.497186,3.150721,16.610958,1.580249,1.775027,4.075654,4.764640,6.363485,-1.633782,-2.986424,3.696542,49.434185,49.434185,3,1
0.945850,2.390200,3.731900,1.379184,2.914129,6.103914,1.174386,1.707082,2.470610,4.531530,4.751959,0.321565,2.753465,0.863244,44.097131,44.097131,3,1
0.441350,1.440250,1.247750,1.690275,0.253269,2.358673,1.300106,0.503259,1.535797,1.956014,2.557552,-0.067587,0.250427,-1.132713,36.011015,36.011015,3,1
0.174050,1.448300,0.346250,1.409485,0.846340,2.778028,1.187218,0.919967,1.666742,1.499252,2.309439,-0.070074,0.193468,-1.262659,27.386091,27.386091,3,1
-0.361150,2.303000,-1.568400,0.516957,1.892123,2.391308,0.718997,1.375545,1.546385,2.809647,3.161476,-0.224766,-1.487301,0.615893,12.430763,12.430763,4,1
-1.546800,4.495150,-0.746450,2.019132,3.165389,7.058928,1.420962,1.779154,2.656864,4.812084,5.652054,-1.914984,2.669888,-1.234533,86.215316,86.215316,4,1
-1.679400,4.239600,2.604500,2.195905,4.008538,3.845755,1.481858,2.002133,1.961060,5.251477,5.818914,-2.260518,-1.615635,1.057534,98.129874,98.129874,4,1
-0.487750,2.120100,2.604300,0.808308,0.832012,1.956108,0.899060,0.912147,1.398609,3.393391,3.461248,-0.597098,1.189868,-1.027865,20.115857,20.115857,4,1
0.402000,1.493700,0.643250,0.777515,0.172191,1.890734,0.881768,0.414959,1.375040,1.675265,2.134903,0.263458,-0.375994,-1.103247,18.004868,18.004868,4,1
0.313550,1.547250,-0.045850,1.167007,0.451993,1.796666,1.080281,0.672304,1.340398,1.579366,2.109057,0.253295,-0.329850,-0.963075,24.139413,24.139413,4,1
-0.501350,2.365200,-1.370550,0.607631,1.074851,2.824500,0.779507,1.036750,1.680625,2.779196,3.178124,-0.344838,-1.104900,0.331329,16.572019,16.572019,4,1
-1.919750,4.201750,-0.448000,2.324252,3.633285,7.600074,1.524550,1.906118,2.756823,4.641212,5.554541,-2.478005,1.922731,-2.697403,117.869595,117.869595,4,1
-2.188600,3.613250,2.707150,2.069811,5.253500,2.857687,1.438684,2.292051,1.690469,5.017390,5.535777,-2.720442,-1.909288,0.336525,135.125806,135.125806,4,1
-0.726900,1.651600,2.346500,0.915379,0.195830,1.916952,0.956754,0.442527,1.384540,2.960106,3.050036,-0.345846,0.582553,-1.190830,27.959870,27.959870,4,1
0.150150,1.484550,0.703850,0.637139,0.304731,1.206877,0.798210,0.552025,1.098579,1.649800,1.995907,-0.013896,-0.002781,-0.845217,12.556535,12.556535,4,1
-0.009750,1.690650,0.081300,0.996934,0.777006,1.543902,0.998466,0.881480,1.242538,1.692632,2.202735,-0.042255,-0.092903,-0.607932,18.943655,18.943655,4,1
-0.602950,2.771300,-1.594500,0.780514,1.928003,3.250605,0.883467,1.388526,1.802943,3.253626,3.663373,-0.459142,-1.650162,0.144576,22.100741,22.100741,4,1
-1.728900,4.365650,-1.035200,2.790750,2.904723,6.349317,1.670554,1.704325,2.519785,4.808288,5.606807,-2.362770,0.883858,-1.807951,112.806162,112.806162,4,1
-1.882200,3.489650,2.385600,2.633630,4.611732,4.069130,1.622846,2.147494,2.017209,4.627248,5.273466,-2.932932,-2.227771,1.056780,120.892508,120.892508,4,1
-0.534300,1.722300,2.367400,0.941174,0.285088,2.586362,0.970141,0.533936,1.608217,2.975966,3.096136,-0.412619,0.778366,-1.287526,23.591832,23.591832,4,1
0.392050,1.446000,0.567200,0.400559,0.156973,0.569145,0.632898,0.396198,0.754417,1.601978,1.806332,0.145654,-0.027203,-0.365474,10.684691,10.684691,4,1
0.167200,1.542400,-0.060450,0.799623,0.482123,0.913558,0.894216,0.694351,0.955802,1.552613,1.924175,0.123812,-0.114015,-0.369822,15.751952,15.751952,4,1
-0.585300,2.716800,-1.690550,0.473303,1.965502,2.874747,0.687970,1.401964,1.695508,3.252928,3.531437,-0.426086,-1.775329,-0.063342,15.844286,15.844286,4,1
-1.265600,4.121550,-1.249900,2.349034,3.126235,5.579194,1.532656,1.768116,2.362032,4.489005,5.258916,-2.321020,-0.568199,0.045597,76.666522,76.666522,4,1
-1.265200,3.289250,2.214700,2.456023,4.198789,4.819701,1.567170,2.049095,2.195382,4.162306,4.956697,-2.590161,-2.735841,1.666248,78.679054,78.679054,4,1
-0.517250,1.763850,2.565400,0.424232,0.335580,2.161546,0.651331,0.579292,1.470220,3.155945,3.213046,-0.167413,0.797395,-0.570896,13.411359,13.411359,4,1
0.215750,1.605250,0.828000,1.452040,0.177533,0.737771,1.205006,0.421347,0.858936,1.819055,2.213387,0.298308,-0.203679,-0.811038,28.519715,28.519715,4,1
0.211300,1.903850,0.012800,1.503993,0.373594,0.670795,1.226374,0.611224,0.819021,1.915583,2.295476,0.167100,-0.280154,-0.369421,29.468824,29.468824,4,1
-0.297350,2.446650,-1.295450,0.096944,0.719436,1.359004,0.311358,0.848196,1.165763,2.784368,2.943173,0.002795,-0.789845,0.097933,3.610273,3.610273,4,1
-1.614500,4.256500,-1.032950,2.923897,3.617246,3.162678,1.709941,1.901906,1.778392,4.668125,5.157426,-3.095078,2.796189,-2.598063,107.686246,107.686246,4,1
-2.515500,4.062300,1.953300,1.573266,4.267127,4.674789,1.254299,2.065702,2.162126,5.161918,5.763513,-2.013663,-1.448851,-0.389068,156.446866,156.446866,4,1
-1.271950,2.061900,2.737050,1.090006,0.531967,1.197371,1.044033,0.729361,1.094244,3.655233,3.716911,-0.546135,0.663156,-1.078077,53.067247,53.067247,4,1
0.043900,1.510950,1.144100,0.473260,0.087763,1.335314,0.687939,0.296247,1.155558,1.895748,2.221760,0.081061,-0.176501,-0.763082,9.030486,9.030486,4,1
0.080300,1.623250,0.634950,1.092979,0.670288,1.428628,1.045456,0.818711,1.195252,1.744864,2.246878,0.185665,0.086689,-0.637502,20.895560,20.895560,4,1
-0.596450,1.992400,0.533200,1.084132,0.800909,1.096799,1.041217,0.894935,1.047282,2.147024,2.591753,0.267371,0.181627,-0.357119,27.713565,27.713565,4,1
-0.759650,2.629500,-0.996050,0.386653,0.640937,2.349486,0.621814,0.800585,1.532803,2.912637,3.304053,0.273823,-0.791114,-0.320886,18.887773,18.887773,4,1
-2.051250,4.006100,-1.203850,3.357539,3.725627,3.406727,1.832359,1.930188,1.845732,4.658940,5.162819,-3.128581,3.079659,-3.144990,147.945775,147.945775,4,1
-2.656150,3.892950,1.822550,2.467166,4.360531,6.620615,1.570722,2.088188,2.573056,5.052908,5.857988,-3.068014,-0.200116,-0.122278,187.978813,187.978813,4,1
-0.991550,2.103550,2.931350,1.417869,1.219143,1.554487,1.190743,1.104148,1.246791,3.741779,3.915768,-1.094158,0.499634,-0.970758,46.602933,46.602933,4,1
0.126300,1.336450,1.186750,0.216189,0.060472,1.427003,0.464961,0.245910,1.194572,1.791766,2.072736,0.049355,-0.074046,-0.491408,4.426624,4.426624,4,1
0.052200,1.518800,0.377600,1.016941,0.567656,0.862670,1.008435,0.753430,0.928800,1.565906,1.986595,0.105632,0.039081,-0.461954,19.376372,19.376372,4,1
-0.372200,2.337500,-1.010550,0.856807,0.975864,3.146088,0.925639,0.987858,1.773722,2.573645,3.138608,0.011788,-0.915784,0.029591,19.049996,19.049996,4,1
-1.701100,4.085400,-1.776600,2.640193,3.313049,2.230547,1.624867,1.820178,1.493501,4.768704,5.189481,-2.841615,2.111696,-2.008542,108.038498,108.038498,4,1
-1.804100,3.917700,1.461600,3.484138,3.839100,10.349887,1.866585,1.959362,3.217124,4.554056,5.858024,-2.876857,-2.046579,1.077865,131.294164,131.294164,4,1
-0.314700,2.112650,2.860800,1.302420,0.513907,4.042488,1.141236,0.716873,2.010594,3.570224,3.853696,-0.175383,0.646823,-1.096170,26.726696,26.726696,4,1
0.153850,1.412400,1.078150,0.035111,0.099951,0.864232,0.187380,0.316151,0.929641,1.783522,1.886523,-0.016358,0.137876,-0.022746,1.140513,1.140513,4,1
0.144700,1.450600,0.273950,0.888056,0.471527,0.503406,0.942367,0.686678,0.709511,1.483316,1.780880,0.098574,-0.012930,-0.417544,17.291826,17.291826,4,1
-0.298200,1.401050,0.074100,1.076463,0.499469,0.452116,1.037527,0.706731,0.672395,1.434348,1.776227,0.230958,0.057277,-0.413910,22.231256,22.231256,4,1
-0.248400,1.427250,-0.278350,0.683075,0.236919,0.613739,0.826484,0.486743,0.783415,1.475203,1.806151,0.153511,-0.109647,-0.579221,14.212478,14.212478,4,1
-0.543150,2.314100,-1.517600,1.802817,0.722271,1.467609,1.342690,0.849865,1.211449,2.820138,3.236876,-0.870692,-0.574536,0.272883,40.153767,40.153767,4,1
-2.381450,3.859600,-0.708350,3.180819,2.911732,4.455559,1.783485,1.706380,2.110819,4.590161,5.298493,-2.533737,1.844270,-1.921317,173.861651,173.861651,4,1
-1.829850,3.514700,2.526950,4.189786,3.556979,3.884070,2.046897,1.885996,1.970805,4.699675,5.528611,-3.221397,-1.957063,2.641355,146.572945,146.572945,4,1
0.022750,1.907850,2.809600,0.249166,0.212703,1.970389,0.499165,0.461198,1.403705,3.396213,3.467988,-0.015398,0.498100,-0.335968,4.744497,4.744497,4,1
0.184450,1.839950,1.182850,1.414427,0.372369,1.222033,1.189297,0.610221,1.105456,2.195125,2.605294,0.156563,0.203036,-0.540593,27.554549,27.554549,4,1
-0.189300,1.502900,0.440950,1.640627,0.650902,1.065301,1.280870,0.806785,1.032134,1.577650,2.069499,0.410373,0.433001,-0.405629,31.888608,31.888608,4,1
-0.229900,1.522550,-0.844600,0.377130,0.708914,1.553900,0.614109,0.841970,1.246555,1.756235,2.054894,0.212781,-0.937927,-0.271967,8.222552,8.222552,4,1
-0.442550,3.498200,-1.854700,0.552787,4.685849,1.562897,0.743497,2.164682,1.250159,3.984114,4.306193,-1.233733,0.980911,-0.207074,14.419965,14.419965,4,1
-0.768300,3.998800,0.589650,0.806949,4.379707,9.674340,0.898303,2.092775,3.110360,4.114410,5.355599,-1.064865,-1.159456,-0.254932,27.137722,27.137722,4,1
-0.012450,2.394600,2.578100,1.013734,1.776905,2.692251,1.006844,1.333006,1.640808,3.518645,3.869824,-0.863668,0.259211,-0.849806,19.264049,19.264049,4,1
0.659100,1.435000,1.244200,0.119068,0.122629,1.420984,0.345063,0.350185,1.192050,2.010391,2.230648,-0.039913,0.311536,-0.300656,10.950556,10.950556,4,1
0.652900,1.372900,0.350650,0.898036,0.292156,0.860617,0.947648,0.540514,0.927694,1.560156,1.940421,-0.006997,0.197656,-0.388438,25.588258,25.588258,4,1
0.497000,1.908500,-0.954800,0.843145,0.533376,2.262672,0.918229,0.730326,1.504218,2.191124,2.697880,-0.056078,-0.334760,-0.108057,20.959940,20.959940,4,1
