x_mean,y_mean,z_mean,x_Var,y_Var,z_Var,x_sd,y_sd,z_sd,mean_mag,mag_mean,cov_xy,cov_yz,cov_zx,avg_power,power_spec,Label,User
0.396000,1.044750,0.087250,2.219302,0.273087,0.274947,1.489732,0.522578,0.524354,1.120683,1.767464,-0.451010,0.016905,-0.168228,45.303062,45.303062,0,3
0.282000,1.791050,0.465600,1.467953,0.912271,0.969768,1.211591,0.955129,0.984768,1.871942,2.307907,-0.093982,0.798351,0.307188,29.481596,29.481596,0,3
0.357450,2.680100,0.611000,2.125189,0.123922,0.854895,1.457803,0.352026,0.924606,2.772008,3.227505,0.106829,0.112838,-0.000260,42.933997,42.933997,0,3
1.231800,2.917200,-0.863400,1.293491,0.308188,0.897620,1.137317,0.555147,0.947428,3.282201,3.552506,0.138452,-0.215053,-0.870285,54.922950,54.922950,0,3
1.717050,3.346550,-1.911150,0.236586,2.276019,0.289112,0.486401,1.508648,0.537691,4.219023,4.374312,-0.382377,0.313998,-0.154237,63.460341,63.460341,0,3
-0.246950,3.845950,-0.256900,6.209286,3.110158,7.500599,2.491844,1.763564,2.738722,3.862423,5.286450,-0.396963,0.264824,-6.468133,119.196113,119.196113,0,3
-0.929650,2.920500,2.210350,5.496044,2.829225,4.371603,2.344364,1.682030,2.090838,3.778785,4.733799,-0.916556,-1.048138,-2.147879,121.709821,121.709821,0,3
0.020150,1.188650,1.912750,1.600527,0.662054,1.324279,1.265119,0.813667,1.150773,2.252090,2.479470,0.109044,0.845917,0.007750,30.418137,30.418137,0,3
-0.136600,0.843350,0.697550,0.046458,0.081323,0.190830,0.215541,0.285172,0.436841,1.102939,1.220483,0.028634,-0.115969,-0.044579,1.255888,1.255888,0,3
-0.011050,1.217000,0.307600,0.136899,0.037717,0.005139,0.369999,0.194209,0.071687,1.255320,1.298491,0.022554,-0.008610,-0.001280,2.603527,2.603527,0,3
0.203250,1.242350,0.290150,3.766383,0.351258,0.396171,1.940717,0.592670,0.629421,1.291871,2.101261,-0.868185,0.120187,-0.825338,72.387497,72.387497,0,3
0.320400,1.530050,0.491600,3.869667,1.290106,1.079279,1.967147,1.135828,1.038883,1.638713,2.549198,-0.782978,0.891585,-0.837094,75.576800,75.576800,0,3
-0.087900,2.570900,0.557450,1.267954,1.189925,0.752009,1.126035,1.090837,0.867185,2.632110,2.941572,-0.147035,0.587036,0.025701,24.245652,24.245652,0,3
0.633700,2.971000,-0.343550,2.390318,0.193801,0.839450,1.546065,0.440228,0.916215,3.057195,3.540189,-0.298948,0.169450,-0.866607,53.447552,53.447552,0,3
2.144550,2.725700,-1.667600,0.597087,0.235272,0.495263,0.772714,0.485048,0.703749,3.848302,3.978220,-0.173791,0.102739,-0.131608,103.326541,103.326541,0,3
1.175450,3.918800,-1.630750,2.547019,2.861911,0.583044,1.595938,1.691718,0.763573,4.404319,4.877926,-1.467015,0.687784,-1.011012,76.027019,76.027019,0,3
-1.124950,3.856450,1.027500,2.846531,3.105330,5.279784,1.687167,1.762195,2.297778,4.146502,5.103619,1.318695,-2.946457,-2.507936,79.394341,79.394341,0,3
-1.417800,1.825950,2.061450,2.038355,0.798039,1.758425,1.427710,0.893330,1.326056,3.097390,3.270024,-0.832063,0.835701,-0.969045,78.931890,78.931890,0,3
-0.604650,0.976250,0.766350,0.089578,0.046682,0.097144,0.299296,0.216061,0.311679,1.380564,1.404275,-0.019812,0.046778,-0.056807,9.014011,9.014011,0,3
-0.352750,1.111200,0.471250,0.227567,0.079051,0.004164,0.477040,0.281160,0.064529,1.257487,1.334770,0.043145,-0.012838,-0.019347,6.812421,6.812421,0,3
0.057850,1.188550,0.341550,2.545806,0.306361,0.479723,1.595558,0.553499,0.692621,1.238004,1.969965,-0.408704,-0.043927,-0.645259,48.437251,48.437251,0,3
0.342450,1.787400,0.915800,2.842939,1.097241,1.779204,1.686102,1.047493,1.333868,2.037342,2.904778,-0.410476,0.290325,-0.320631,56.361283,56.361283,0,3
0.315300,2.593800,0.679200,1.873933,0.244333,1.814566,1.368917,0.494300,1.347058,2.699727,3.262690,-0.118587,-0.226833,0.100586,37.593014,37.593014,0,3
1.146450,2.784000,-0.868950,2.081355,0.186767,0.653503,1.442690,0.432165,0.808395,3.133700,3.494525,-0.008777,-0.181314,-0.803887,65.832697,65.832697,0,3
1.621850,3.153100,-1.806450,0.582995,1.679779,0.221969,0.763541,1.296063,0.471136,3.979409,4.163557,-0.668777,0.131444,-0.038853,63.684855,63.684855,0,3
0.011350,3.932450,0.039050,2.626118,5.095895,6.468612,1.620530,2.257409,2.543347,3.932660,5.123393,-0.733393,0.049216,-3.692302,49.898821,49.898821,0,3
-0.674000,3.039900,2.426250,1.464525,5.617178,2.095738,1.210176,2.370059,1.447666,3.947399,4.521798,-0.467529,-1.658559,-0.892928,36.911502,36.911502,0,3
-0.081150,1.400700,1.776650,0.525474,0.168129,1.285690,0.724896,0.410035,1.133883,2.263853,2.375129,-0.159190,0.382711,-0.324256,10.115705,10.115705,0,3
0.604900,1.360050,0.854550,2.668406,0.194390,0.196450,1.633526,0.440897,0.443227,1.716361,2.115608,-0.170524,0.080402,-0.134872,58.017798,58.017798,0,3
0.951450,1.079850,0.220150,2.358412,0.387710,0.651958,1.535712,0.622663,0.807439,1.455953,1.919609,-0.169983,0.415672,0.039201,62.914977,62.914977,0,3
0.308100,1.618900,0.338400,1.390830,1.058313,1.205112,1.179334,1.028744,1.097776,1.682343,2.226435,-0.445796,0.801653,0.313973,28.324278,28.324278,0,3
0.593500,2.525450,0.355350,1.913474,0.081339,1.238380,1.383284,0.285201,1.112825,2.618475,3.121199,-0.172686,0.093394,-0.003479,43.400852,43.400852,0,3
1.447100,2.685200,-1.084300,0.385619,0.313518,0.787556,0.620982,0.559927,0.887444,3.237299,3.397791,-0.019628,-0.046163,-0.382313,49.208722,49.208722,0,3
1.201550,3.536650,-1.592050,0.463522,3.058543,0.478844,0.680825,1.748869,0.691986,4.060325,4.311302,-0.964853,1.047181,-0.377471,37.681367,37.681367,0,3
-0.452250,3.908400,0.156000,2.227499,4.302663,3.321150,1.492481,2.074286,1.822402,3.937570,4.709691,0.045416,0.155307,-2.523242,46.413075,46.413075,0,3
-0.880750,2.662150,1.784150,1.228535,3.051359,0.754148,1.108393,1.746814,0.868417,3.323545,3.609408,-0.458239,-0.149048,-0.328062,38.856571,38.856571,0,3
-0.277550,1.306500,1.025600,0.078957,0.365678,1.011287,0.280993,0.604713,1.005628,1.683993,1.799168,0.008822,0.525996,0.123395,3.040865,3.040865,0,3
-0.215850,1.060750,0.303700,0.078104,0.036246,0.040075,0.279471,0.190384,0.200188,1.124284,1.173255,0.021236,0.012408,0.014238,2.415803,2.415803,0,3
0.152450,1.213850,0.491150,3.612801,0.117790,0.113976,1.900737,0.343206,0.337604,1.318295,2.036334,-0.534171,-0.011185,0.119603,69.108041,69.108041,0,3
0.263250,1.209600,0.437400,3.744388,0.188824,0.233424,1.935042,0.434539,0.483140,1.312917,2.076117,-0.533773,0.063651,0.207028,72.529381,72.529381,0,3
0.170300,2.137300,0.729050,1.516419,1.360633,1.127577,1.231429,1.166462,1.061874,2.264634,2.633279,-0.097695,0.194010,0.423194,29.391994,29.391994,0,3
0.503550,2.913650,0.440950,2.350347,0.427717,1.481861,1.533084,0.654001,1.217317,2.989541,3.550564,-0.281177,-0.114764,-0.200508,49.727845,49.727845,0,3
1.435700,2.738300,-1.065700,1.466767,0.173285,0.916286,1.211102,0.416275,0.957229,3.270357,3.580377,-0.169594,0.072594,-0.866869,69.093270,69.093270,0,3
1.417050,3.216200,-1.953200,0.904376,2.902516,0.260268,0.950987,1.703677,0.510165,4.020816,4.302863,-1.143575,0.632488,-0.248717,57.343755,57.343755,0,3
-0.467050,4.377900,-0.000200,2.408655,4.992886,7.042636,1.551984,2.234477,2.653797,4.402743,5.487707,-1.330867,1.244945,-3.519566,50.127165,50.127165,0,3
-0.893050,3.420000,2.391400,1.502586,5.198368,2.850028,1.225800,2.279993,1.688203,4.267638,4.888066,-1.262170,-1.276808,-0.420382,44.499897,44.499897,0,3
-0.076250,1.128500,1.673550,0.654532,1.004672,1.435210,0.809032,1.002333,1.198002,2.019925,2.318156,-0.299416,0.910041,-0.150943,12.552393,12.552393,0,3
-0.117400,0.742800,0.327850,0.310261,0.229733,0.102064,0.557011,0.479305,0.319475,0.820378,1.105391,-0.154149,-0.107654,-0.006174,6.170618,6.170618,0,3
-0.137350,1.106450,0.223650,0.064051,0.017707,0.055615,0.253084,0.133066,0.235828,1.137153,1.179754,-0.015600,0.014607,0.018157,1.594275,1.594275,0,3
0.202500,1.241300,0.559000,4.039438,0.291394,0.443955,2.009835,0.539809,0.666300,1.376340,2.180207,-0.587764,0.252453,-0.769433,77.569440,77.569440,0,3
0.408350,1.508400,0.923150,4.274707,0.661521,1.147369,2.067536,0.813339,1.071153,1.815000,2.671602,-0.365833,0.765433,-0.565838,84.554425,84.554425,0,3
-0.123200,2.358350,0.667350,1.788100,0.788363,1.109922,1.337199,0.887898,1.053528,2.454047,2.878169,0.040049,0.076875,0.678367,34.277474,34.277474,0,3
0.437600,2.862250,-0.307400,2.314423,0.179268,0.694972,1.521323,0.423400,0.833650,2.911780,3.373402,-0.134992,0.003564,-0.317642,47.803914,47.803914,0,3
1.648200,2.576700,-1.416800,0.381291,0.718438,0.768061,0.617488,0.847607,0.876391,3.370945,3.605369,-0.373639,0.495192,-0.299823,61.575800,61.575800,0,3
1.126350,3.835100,-1.440200,1.665740,5.010199,1.180964,1.290636,2.238347,1.086722,4.248627,4.830611,-2.588963,2.284335,-1.345346,57.022353,57.022353,0,3
-0.883000,4.122750,0.385800,4.828072,3.904587,3.415584,2.197287,1.976003,1.848130,4.233863,5.226630,0.698659,-0.715334,-2.488727,107.327152,107.327152,0,3
-1.139800,2.031900,1.524050,4.561876,1.282463,1.354970,2.135855,1.132459,1.164032,2.783970,3.489404,-0.570380,-0.069268,0.168909,112.658524,112.658524,0,3
-0.161050,0.953300,1.032200,1.222381,0.103590,0.429643,1.105613,0.321854,0.655472,1.414268,1.709624,0.054029,0.128929,0.443141,23.743975,23.743975,0,3
-0.215850,1.035400,0.508100,0.582851,0.089275,0.045107,0.763447,0.298789,0.212384,1.173375,1.369397,-0.030953,-0.034495,0.027866,12.006001,12.006001,0,3
-0.112900,1.298500,0.371250,1.975504,0.543115,0.315970,1.405526,0.736963,0.562112,1.355240,1.949993,-0.567095,0.267507,-0.482868,37.789504,37.789504,0,3
0.323700,1.419850,0.724050,1.793062,0.840885,1.742972,1.339053,0.916998,1.320216,1.626347,2.286090,-0.297662,0.916078,-0.019612,36.163814,36.163814,0,3
-0.046250,2.987650,0.639600,2.731204,2.776971,1.677118,1.652635,1.666425,1.295036,3.055696,3.628475,-0.659586,-0.123984,0.749668,51.935657,51.935657,1,3
0.918950,4.075100,-0.424300,5.045517,0.473118,0.887309,2.246223,0.687836,0.941971,4.198921,4.846962,-0.643263,0.241589,-0.870668,112.754203,112.754203,1,3
2.684200,3.647050,-1.863900,0.921621,0.708121,0.939883,0.960011,0.841499,0.969476,4.896941,5.091167,-0.351195,0.038505,0.086218,161.609394,161.609394,1,3
1.335900,4.159400,-1.866050,4.261210,2.084154,1.296570,2.064270,1.443660,1.138670,4.750514,5.327945,-0.363136,-0.084763,-1.838834,116.655564,116.655564,1,3
-0.545200,3.804800,1.475350,1.675935,2.582997,8.281559,1.294579,1.607170,2.877770,4.117087,5.238904,1.212345,-3.245075,-1.621705,37.787632,37.787632,1,3
-0.692300,1.868100,2.957250,0.465331,1.890679,2.325606,0.682152,1.375019,1.524994,3.565726,3.738697,-0.261100,1.092048,-0.405878,18.426882,18.426882,1,3
-0.469100,0.592300,1.207200,2.927750,0.916630,1.189051,1.711067,0.957408,1.090436,1.424151,2.340080,0.170376,0.643035,-0.001372,60.028342,60.028342,1,3
-0.303850,0.752700,0.266750,2.809515,0.812608,0.480223,1.676161,0.901448,0.692982,0.854422,1.844005,0.375560,0.112758,0.146614,55.227285,55.227285,1,3
-0.073050,1.982800,0.774650,0.850104,1.086102,1.489302,0.922011,1.042162,1.220370,2.130003,2.417825,0.114388,0.577282,0.546548,16.258703,16.258703,1,3
0.296800,3.069400,0.742550,2.268843,0.408489,1.560212,1.506268,0.639132,1.249084,3.171859,3.692295,0.010027,-0.322498,0.012445,44.869826,44.869826,1,3
1.351600,3.481750,-0.864400,2.679054,0.218175,0.803084,1.636782,0.467092,0.896150,3.833614,4.195563,0.092946,-0.141325,-1.053211,87.438474,87.438474,1,3
1.949250,3.805700,-1.941900,0.817627,2.438968,0.205045,0.904227,1.561720,0.452819,4.696158,4.862968,-0.286962,0.062011,-0.170726,91.526427,91.526427,1,3
0.069150,3.722700,-0.760050,5.271577,2.611431,4.509939,2.295992,1.615992,2.123662,3.800125,4.918068,0.626941,-0.756652,-4.606041,100.255597,100.255597,1,3
-1.295700,2.693750,1.475100,3.083105,1.263865,3.646943,1.755877,1.124218,1.909697,3.333324,4.088410,0.360719,-0.678476,-1.210352,92.155774,92.155774,1,3
-0.773200,1.349150,1.688250,0.938120,0.692452,1.131493,0.968566,0.832137,1.063717,2.295263,2.476826,0.038219,0.829391,0.355166,29.781054,29.781054,1,3
-0.589450,1.141550,0.905500,3.508025,0.496784,0.231926,1.872972,0.704829,0.481587,1.571788,2.206110,-0.937519,-0.049592,-0.243749,73.601499,73.601499,1,3
-0.093200,1.342600,0.271550,4.103040,0.955830,0.420714,2.025596,0.977666,0.648625,1.372953,2.209750,-1.276523,0.221018,-0.426231,78.131482,78.131482,1,3
0.631200,1.523900,0.510800,0.737569,1.212921,1.361096,0.858818,1.101327,1.166660,1.726731,2.024404,0.051410,0.913141,0.338147,21.982078,21.982078,1,3
0.260500,2.913250,0.531300,1.956082,1.746036,1.277662,1.398600,1.321377,1.130337,2.972737,3.380430,-0.732609,-0.166282,0.531116,38.522762,38.522762,1,3
0.630100,4.114250,-0.834900,3.100000,0.444422,0.742761,1.760682,0.666650,0.861836,4.245131,4.632681,-0.352604,-0.283727,-0.640375,66.840518,66.840518,1,3
2.018200,4.118400,-2.206450,1.208464,2.627124,0.732753,1.099302,1.620841,0.856010,5.089477,5.394052,-0.779018,0.456695,-0.281407,104.423450,104.423450,1,3
0.426500,4.331550,-0.666100,8.557820,3.023108,9.725660,2.925375,1.738709,3.118599,4.403171,6.011502,-1.406901,1.663674,-8.914156,166.236626,166.236626,1,3
-0.938900,3.688150,2.269500,5.127591,1.939714,5.388475,2.264418,1.392736,2.321309,4.431096,5.224531,-0.655733,-0.320333,-3.493901,115.054890,115.054890,1,3
-0.322600,1.407600,2.201750,0.595940,2.046350,0.928404,0.771972,1.430507,0.963537,2.633080,2.834536,0.223536,1.262851,0.201150,13.404282,13.404282,1,3
-0.286350,0.182250,1.040200,0.048652,0.214715,0.191819,0.220573,0.463374,0.437971,1.094179,1.238024,0.087766,-0.112573,-0.059608,2.564319,2.564319,1,3
0.280800,0.599600,0.496250,2.017130,0.336450,0.284221,1.420257,0.580044,0.533124,0.827425,1.430241,0.096457,-0.125556,-0.568736,39.902434,39.902434,1,3
0.396100,0.832450,0.102050,3.589168,0.327987,0.656152,1.894510,0.572702,0.810032,0.927514,1.968891,-0.299225,0.253285,-1.154259,71.332088,71.332088,1,3
0.234400,1.208700,0.690000,2.163852,1.028808,3.000903,1.471004,1.014302,1.732311,1.411382,2.393679,0.256519,1.442549,-0.297133,42.212052,42.212052,1,3
-0.103650,3.125050,0.660700,2.132886,2.621543,2.634199,1.460440,1.619118,1.623022,3.195811,3.777469,-0.632579,-0.380290,0.827517,40.739703,40.739703,1,3
0.731350,4.108650,-0.691150,4.290001,0.320693,0.522085,2.071232,0.566298,0.722555,4.230079,4.736623,-0.847680,0.225884,-0.667871,92.207481,92.207481,1,3
2.169600,3.670500,-1.845750,2.574999,0.515646,0.649011,1.604680,0.718085,0.805612,4.646130,4.929516,-0.641179,-0.037719,0.008267,143.068262,143.068262,1,3
1.290800,4.372950,-1.772900,2.982472,2.066892,1.008953,1.726984,1.437669,1.004466,4.892037,5.291173,-1.121788,0.210630,-0.582423,89.990266,89.990266,1,3
-0.760000,4.299050,1.499400,2.788283,4.245313,7.942088,1.669815,2.060416,2.818171,4.616019,5.741000,1.185046,-2.718045,-3.283141,64.529376,64.529376,1,3
-1.840800,2.278450,2.789900,1.226583,4.360374,2.274220,1.107512,2.088151,1.508052,4.045173,4.404595,-0.118869,1.281478,-0.368352,91.075962,91.075962,1,3
-1.029800,0.843150,1.170000,0.907376,0.402527,0.274431,0.952563,0.634450,0.523862,1.772086,1.991699,-0.247900,-0.087750,-0.334141,38.449896,38.449896,1,3
-0.330000,1.092700,0.553200,3.258631,1.841430,0.354308,1.805168,1.356993,0.595237,1.268433,2.258662,-0.106002,-0.362315,-0.401351,64.091984,64.091984,1,3
-0.245150,1.246150,0.211750,3.277097,1.935019,0.442560,1.810275,1.391050,0.665252,1.287566,2.317107,-0.048449,-0.104945,-0.404866,63.466811,63.466811,1,3
-0.013600,1.979950,0.861800,1.617063,2.136506,1.905130,1.271638,1.461679,1.380264,2.159418,2.769837,0.095011,0.256302,0.470731,30.727888,30.727888,1,3
0.567550,3.482250,0.534250,2.695719,0.971380,2.262488,1.641864,0.985586,1.504157,3.568417,4.226534,0.050001,-1.042084,-0.138309,57.660921,57.660921,1,3
1.838850,3.695400,-1.316050,2.540413,0.687168,0.810119,1.593867,0.828956,0.900066,4.332359,4.712257,-0.634451,0.349085,-0.862763,115.895239,115.895239,1,3
1.944850,4.131550,-2.033300,2.196409,2.327656,0.494669,1.482029,1.525666,0.703327,4.998645,5.328979,-0.982952,0.217158,-0.728126,117.380603,117.380603,1,3
0.084900,4.318900,1.382800,5.936073,2.034469,12.740532,2.436406,1.426348,3.569388,4.535663,6.171755,0.121988,-1.978313,-4.691635,112.929556,112.929556,1,3
0.028750,2.283350,3.534250,5.671712,3.607371,2.908286,2.381536,1.899308,1.705370,4.207783,4.963289,-2.615037,2.270980,-1.731589,107.779057,107.779057,1,3
0.594800,0.946550,1.647900,1.058698,0.693061,1.312700,1.028930,0.832503,1.145731,1.991311,2.345063,-0.500330,0.462484,0.030048,27.190996,27.190996,1,3
-0.002350,1.239350,0.569600,3.884992,0.360716,1.111760,1.971038,0.600596,1.054400,1.363979,2.336966,-0.695416,-0.281750,-0.779058,73.814955,73.814955,1,3
-0.084700,1.117200,-0.147200,3.973886,0.445027,1.230598,1.993461,0.667103,1.109323,1.130034,2.216240,-0.752387,-0.047265,-0.868757,75.647316,75.647316,1,3
-0.119450,1.924250,0.720350,1.540050,1.723392,3.192279,1.240987,1.312780,1.786695,2.058133,2.756576,-0.655384,0.940626,0.892116,29.546313,29.546313,1,3
0.679250,3.187000,0.785800,3.324017,0.833791,2.958035,1.823189,0.913122,1.719894,3.351989,4.167894,-0.918250,-0.655315,-0.244620,72.383929,72.383929,1,3
1.845650,3.793800,-1.273750,3.070945,0.489404,1.035253,1.752411,0.699574,1.017474,4.407015,4.777372,-0.355320,-0.216492,-0.876628,126.476431,126.476431,1,3
1.849000,4.192700,-2.118950,2.279639,1.069964,0.322052,1.509847,1.034391,0.567497,5.048513,5.244031,0.192336,-0.153658,-0.538860,111.689154,111.689154,1,3
0.515700,4.289500,0.586500,3.666164,2.389839,10.504249,1.914723,1.545910,3.241026,4.360016,5.656263,-1.011453,-0.118513,-3.778646,74.976050,74.976050,1,3
0.034500,2.954300,2.767800,2.641598,3.751117,3.711264,1.625299,1.936780,1.926464,4.048431,4.584847,-1.860257,0.938818,-1.222702,50.214172,50.214172,1,3
0.095750,1.024400,1.912350,0.372021,0.571533,0.796828,0.609935,0.755998,0.892652,2.171554,2.287757,0.199457,0.582648,-0.011447,7.251765,7.251765,1,3
0.002750,0.621600,0.808400,0.134482,0.030403,0.663612,0.366718,0.174365,0.814624,1.019757,1.279135,0.047730,-0.093288,-0.255220,2.555311,2.555311,1,3
0.325750,0.805100,-0.210450,0.005290,0.005363,0.153925,0.072734,0.073231,0.392333,0.893638,0.970708,-0.000990,-0.018973,0.009908,2.222775,2.222775,1,3
0.851850,1.594550,-0.538700,3.239390,2.069958,0.109090,1.799831,1.438735,0.330287,1.886382,2.287581,1.238861,-0.154898,-0.011464,76.061385,76.061385,1,3
0.494150,1.519100,-0.254900,4.200012,2.281294,0.326843,2.049393,1.510395,0.571702,1.617660,2.386363,1.637690,-0.404587,-0.395768,84.683905,84.683905,1,3
-1.845050,0.989300,0.690550,2.817660,0.285314,0.684896,1.678589,0.534148,0.827585,2.204492,2.548527,-0.375694,0.236958,-1.059780,121.619721,121.619721,1,3
-2.041250,1.240700,0.945500,3.860376,0.317529,0.556886,1.964784,0.563497,0.746248,2.569048,3.145889,-0.090953,0.007671,-0.812135,156.681169,156.681169,1,3
-0.391850,2.006300,1.322350,3.156483,1.191079,2.147149,1.776649,1.091366,1.465315,2.434624,3.236084,-0.199247,0.214227,0.932182,63.044097,63.044097,1,3
0.692450,3.150400,0.754150,1.784568,0.505313,3.243575,1.335877,0.710854,1.800993,3.312590,3.973927,-0.298268,-0.785572,-0.159569,43.496523,43.496523,1,3
1.816850,3.639950,-1.480100,1.250454,0.084640,1.079158,1.118237,0.290929,1.038825,4.329073,4.524602,-0.080101,-0.066888,-0.698436,89.777507,89.777507,1,3
1.489250,4.374150,-2.204050,1.512360,1.686626,0.235657,1.229780,1.298702,0.485445,5.119462,5.303153,-0.650542,-0.082098,-0.344056,73.092145,73.092145,1,3
-0.369700,4.690250,0.519200,4.914301,1.797081,8.986102,2.216822,1.340552,2.997683,4.733359,5.935766,-0.396703,-1.406292,-4.215185,96.105272,96.105272,1,3
-0.724450,3.036350,2.454900,4.336333,2.743034,2.683203,2.082386,1.656211,1.638048,3.971245,4.496502,-1.630061,0.637249,-1.672175,92.886879,92.886879,1,3
