x_mean,y_mean,z_mean,x_Var,y_Var,z_Var,x_sd,y_sd,z_sd,mean_mag,mag_mean,cov_xy,cov_yz,cov_zx,avg_power,power_spec,Label,User
-0.665750,0.756650,2.128150,0.127074,0.281110,1.464779,0.356474,0.530198,1.210281,2.354732,2.549940,-0.152915,-0.192425,0.141146,11.278867,11.278867,0,2
-0.113150,1.130600,0.228950,2.697296,0.398890,1.425612,1.642345,0.631577,1.193990,1.159085,2.161549,-0.009657,-0.474061,-1.131302,51.504677,51.504677,0,2
0.538300,1.534700,-0.748050,3.019448,0.684416,0.827872,1.737656,0.827295,0.909875,1.790154,2.459697,0.339434,-0.448282,-0.947350,63.164842,63.164842,0,2
0.081850,2.942000,-1.816350,1.469674,2.216948,1.327541,1.212301,1.488942,1.152190,3.458495,3.747660,-0.150287,-1.473695,-0.198818,28.057803,28.057803,0,2
-0.717800,4.632550,-1.394500,0.916116,1.559363,3.807811,0.957139,1.248745,1.951361,4.890847,5.380143,-0.047337,-0.260607,-1.377070,27.710936,27.710936,0,2
-1.222150,3.236500,2.456200,1.336314,5.587475,8.374317,1.155991,2.363784,2.893841,4.242818,5.595688,0.053340,-5.794277,-1.205874,55.262987,55.262987,0,2
-0.264700,1.163450,3.022600,3.132218,0.852231,6.175144,1.769807,0.923164,2.484984,3.249583,4.139083,-0.590934,0.301582,-3.438255,60.913462,60.913462,0,2
0.363400,0.906550,0.431500,2.575070,0.461270,2.660712,1.604702,0.679169,1.631169,1.067747,2.369079,-0.141433,-0.084851,-0.779571,51.567520,51.567520,0,2
0.517650,1.370300,-0.382500,2.608968,1.051723,0.337910,1.615230,1.025535,0.581301,1.513932,2.223461,0.584578,-0.321673,-0.637335,54.929615,54.929615,0,2
0.600750,3.015250,-1.347850,1.286493,2.129283,1.088538,1.134237,1.459206,1.043330,3.356983,3.613234,-0.019716,-1.152465,0.004321,31.661381,31.661381,0,2
-0.558950,4.984400,-1.504850,0.784488,2.159616,0.946086,0.885713,1.469563,0.972669,5.236530,5.445473,-0.455880,0.953400,-0.600368,21.153779,21.153779,0,2
-1.538500,3.895800,1.666050,2.108149,6.086513,7.397086,1.451946,2.467086,2.719758,4.507767,5.820399,0.136019,-5.388218,-0.925707,87.394468,87.394468,0,2
-0.643200,1.323000,3.217150,3.505096,1.692236,1.835828,1.872190,1.300860,1.354927,3.537526,4.007802,-1.400921,0.066531,-0.993059,74.870950,74.870950,0,2
0.853100,1.009100,0.755700,2.226414,0.609095,3.598007,1.492117,0.780446,1.896841,1.522217,2.568283,0.491861,-0.877813,-1.022262,56.857466,56.857466,0,2
0.367200,1.272400,-0.354200,2.827183,0.462556,0.928327,1.681423,0.680115,0.963497,1.370874,1.998643,0.468907,-0.361728,-1.025319,56.413186,56.413186,0,2
0.213550,2.490300,-0.625900,0.788221,2.359665,0.751287,0.887818,1.536120,0.866768,2.576616,2.771057,0.464245,-1.268837,-0.204823,15.888267,15.888267,0,2
0.597550,4.185900,-1.973000,0.420682,2.107797,1.083187,0.648600,1.451825,1.040763,4.666000,4.856211,-0.747051,-0.057474,0.197132,15.134273,15.134273,0,2
-1.324200,4.740250,-0.403900,5.366749,2.999553,8.761641,2.316624,1.731922,2.960007,4.938280,6.201725,-0.287424,-0.583604,-5.923573,137.038336,137.038336,0,2
-1.933600,2.737600,2.509100,4.384689,6.653931,3.692450,2.093965,2.579521,1.921575,4.186746,5.223400,-2.437066,-2.997043,-1.085071,158.085262,158.085262,0,2
-0.660350,0.717100,2.073900,0.984051,0.355960,1.542287,0.991994,0.596624,1.241888,2.291584,2.586610,-0.307886,-0.279318,-0.236058,27.418215,27.418215,0,2
0.020050,1.119400,0.349850,2.790924,0.384773,1.034933,1.670606,0.620300,1.017317,1.172968,2.095645,0.044440,-0.396811,-0.957627,53.035589,53.035589,0,2
0.059100,1.206150,-0.111600,2.797380,0.169666,0.515216,1.672537,0.411905,0.717785,1.212743,1.882304,0.073856,-0.069831,-0.780370,53.220074,53.220074,0,2
0.270000,2.643650,-1.141150,0.699770,3.464027,1.960520,0.836522,1.861190,1.400186,2.892060,3.125406,0.834573,-2.346942,-0.654643,14.753624,14.753624,0,2
0.065750,4.812400,-2.107750,1.137333,2.426140,1.185368,1.066458,1.557607,1.088746,5.254153,5.519823,-1.268005,0.681879,-0.396233,21.695789,21.695789,0,2
-1.430850,4.614550,0.737950,1.603334,3.862465,9.159553,1.266228,1.965315,3.026475,4.887328,6.010812,-0.925385,-1.895104,-2.199581,71.409977,71.409977,0,2
-0.598200,2.327600,3.147850,3.347569,4.592214,1.619351,1.829636,2.142945,1.272537,3.960369,4.647667,-3.380303,-0.170125,-0.414122,70.760680,70.760680,0,2
0.265100,0.869550,2.036600,0.542784,0.383053,1.218626,0.736739,0.618913,1.103914,2.230277,2.451193,-0.196109,0.050145,0.629363,11.718454,11.718454,0,2
0.051400,1.224100,0.291750,2.952324,0.371281,2.184095,1.718233,0.609328,1.477868,1.259437,2.321501,0.084467,-0.613155,-1.533069,56.147000,56.147000,0,2
0.181100,1.646950,-0.602700,3.096803,0.796373,1.508737,1.759773,0.892397,1.228307,1.763091,2.586998,0.415022,-0.430038,-1.286689,59.495192,59.495192,0,2
0.374850,2.906250,-1.787900,0.724062,2.315349,1.593665,0.850919,1.521627,1.262405,3.432694,3.653892,0.922968,-1.357548,-0.742000,16.567437,16.567437,0,2
0.057400,4.873350,-1.909500,0.923564,2.074266,2.045862,0.961022,1.440231,1.430336,5.234408,5.570901,-0.704861,1.179265,-1.189937,17.613606,17.613606,0,2
-1.277950,4.279250,1.617100,2.965680,4.509956,7.719201,1.722115,2.123666,2.778345,4.749753,5.910225,-0.421787,-3.680288,-2.087112,89.011047,89.011047,0,2
-0.701800,1.667650,3.291250,4.025768,2.872090,1.208875,2.006432,1.694724,1.099488,3.755783,4.192817,-2.708503,1.083607,-1.308615,86.340056,86.340056,0,2
0.042750,0.886200,1.599250,0.275473,0.226480,1.038600,0.524855,0.475900,1.019117,1.828874,2.064705,-0.189356,-0.297996,0.411919,5.270543,5.270543,0,2
-0.073850,1.361150,0.200850,2.955439,0.122113,1.249598,1.719139,0.349446,1.117854,1.377869,2.161216,-0.070371,-0.189522,-1.240957,56.262413,56.262413,0,2
0.323800,1.488100,-0.656000,3.302928,0.385513,1.103392,1.817396,0.620897,1.050425,1.658199,2.415454,0.151665,-0.243279,-1.193296,64.852556,64.852556,0,2
0.464550,2.701600,-1.787600,0.532535,2.208377,0.904970,0.729750,1.486061,0.951299,3.272608,3.413450,0.494514,-1.137567,-0.079428,14.434291,14.434291,0,2
-0.532450,5.001250,-1.211250,1.774672,2.845404,3.695355,1.332168,1.686832,1.922331,5.173309,5.703895,-1.402454,2.340761,-2.406323,39.388819,39.388819,0,2
-1.543100,4.464700,1.618950,1.347651,5.876564,4.230755,1.160884,2.424163,2.056880,4.993566,5.786518,-0.790854,-2.634799,-0.884478,73.228512,73.228512,0,2
-0.397200,1.849450,2.695700,2.173684,2.952574,0.872996,1.474342,1.718306,0.934343,3.293180,3.791373,-1.542494,-0.355526,-0.462911,44.455344,44.455344,0,2
0.611050,1.205900,1.166800,0.999324,0.472643,3.404732,0.999662,0.687490,1.845191,1.785777,2.530759,0.222537,-0.933286,-1.006184,26.454793,26.454793,0,2
-0.299900,1.384100,-0.039300,3.646419,0.429008,2.002422,1.909560,0.654987,1.415070,1.416763,2.330630,0.072940,-0.562219,-1.422959,71.080758,71.080758,0,2
-0.325700,1.427100,-0.245550,2.771944,0.354874,0.504782,1.664916,0.595713,0.710480,1.484247,2.036778,-0.129730,-0.154165,-0.573094,54.788542,54.788542,0,2
0.428900,2.876000,-1.566200,0.284298,2.280577,1.684314,0.533196,1.510158,1.297811,3.302774,3.431691,0.214966,-1.668052,-0.145987,9.080774,9.080774,0,2
-0.302550,4.871700,-1.485700,0.832212,2.140457,2.467005,0.912257,1.463030,1.570670,5.102186,5.463012,-0.339949,0.891269,-1.250183,17.642759,17.642759,0,2
-1.408650,3.909850,1.687200,0.959862,5.082251,4.962974,0.979725,2.254385,2.227773,4.485294,5.372222,0.153961,-3.762965,-1.043571,57.923273,57.923273,0,2
-0.910150,1.419250,2.910950,1.546497,1.571761,1.007368,1.243582,1.253699,1.003677,3.363967,3.574900,-1.337179,0.493099,-0.668969,45.950901,45.950901,0,2
-0.237050,0.966850,1.408950,0.098622,0.181202,0.949664,0.314041,0.425679,0.974507,1.725147,1.933455,-0.062671,-0.250470,0.165922,2.997663,2.997663,0,2
-0.032550,1.272400,0.029600,2.741374,0.158564,1.093752,1.655709,0.398201,1.045826,1.273160,2.080885,0.056190,-0.169636,-1.083133,52.107293,52.107293,0,2
0.461450,1.668650,-0.708100,3.119281,1.143693,0.970910,1.766149,1.069436,0.985348,1.870490,2.568475,0.467683,-0.666372,-1.063005,63.525069,63.525069,0,2
0.317550,3.067150,-1.799850,0.814003,1.934920,1.444034,0.902221,1.391014,1.201680,3.570393,3.761890,0.138058,-1.301087,-0.156505,17.482819,17.482819,0,2
-0.458950,4.588600,-0.887150,0.716484,2.541701,5.010073,0.846454,1.594271,2.238319,4.696054,5.311326,-0.676387,0.551402,-1.016399,17.825905,17.825905,0,2
-1.254350,3.322650,2.495850,0.639495,6.008221,3.621790,0.799684,2.451167,1.903100,4.340814,5.145577,-0.040267,-3.497302,-0.347425,43.618277,43.618277,0,2
-0.854100,1.133650,2.780750,0.890798,0.629995,1.958729,0.943821,0.793722,1.399546,3.122054,3.278546,-0.482570,0.428620,-0.851910,31.514894,31.514894,0,2
0.107850,1.070850,0.649450,2.305063,0.314793,1.672496,1.518243,0.561064,1.293250,1.257035,2.156670,0.161010,-0.530917,-0.924208,44.028821,44.028821,0,2
0.129900,1.158100,-0.079950,2.652725,0.267958,0.580865,1.628719,0.517647,0.762145,1.168102,1.852530,0.087076,-0.174004,-0.751079,50.739258,50.739258,0,2
0.481750,2.694900,-0.982450,0.950447,3.858899,1.373752,0.974909,1.964408,1.172071,2.908570,3.181619,1.082470,-2.187730,-0.610961,22.700147,22.700147,1,2
-0.028550,4.909600,-1.718350,1.793322,2.303326,0.452313,1.339150,1.517671,0.672542,5.201703,5.423706,-1.190619,0.413180,-0.556756,34.089411,34.089411,1,2
-1.223950,4.745550,-0.307750,1.120943,3.293116,3.164817,1.058746,1.814694,1.778993,4.910500,5.350497,-1.284277,-0.459377,0.073338,51.258995,51.258995,1,2
-0.020850,3.021400,1.963950,2.705070,2.967309,3.810169,1.644710,1.722588,1.951966,3.603664,4.454040,-2.101908,-1.370776,2.125932,51.405027,51.405027,1,2
0.967500,1.097650,2.301350,0.439068,1.082753,1.319665,0.662622,1.040554,1.148767,2.727105,2.845191,0.193896,0.965927,0.476176,27.063414,27.063414,1,2
0.551650,0.863650,1.178950,0.143582,0.427994,0.107008,0.378922,0.654212,0.327121,1.562092,1.750227,-0.159765,-0.187702,0.074772,8.814411,8.814411,1,2
0.014400,1.637850,0.391600,0.209062,0.077643,0.342732,0.457233,0.278645,0.585434,1.684076,1.843635,-0.107477,-0.137039,0.253802,3.976330,3.976330,1,2
-0.216150,2.159500,-0.623350,2.678989,0.327605,1.071348,1.636762,0.572368,1.035059,2.258036,2.763886,0.304167,-0.496450,-1.197195,51.835201,51.835201,1,2
-0.219450,1.597400,-0.794950,3.117849,1.098954,1.129929,1.765743,1.048310,1.062981,1.797718,2.523481,0.364876,-0.673087,-1.069739,60.202299,60.202299,1,2
-0.089000,0.860750,-0.171700,0.598090,0.090535,0.337517,0.773363,0.300890,0.580962,0.882209,1.252465,-0.017113,-0.005554,0.217161,11.522130,11.522130,1,2
0.415300,2.035400,-0.233100,0.146669,1.207825,0.433279,0.382973,1.099011,0.658240,2.090374,2.173032,0.255555,-0.466910,-0.200864,6.236186,6.236186,1,2
0.587900,3.751900,-1.570650,0.374497,1.372063,1.307473,0.611962,1.171351,1.143448,4.109662,4.244948,0.347995,-0.837520,-0.021817,14.027978,14.027978,1,2
-0.357650,4.933800,-1.891750,1.217667,2.159645,0.628491,1.103479,1.469573,0.792774,5.296132,5.493748,-0.271923,0.385404,-0.619727,25.693935,25.693935,1,2
-1.171400,5.004950,0.477850,0.667713,3.045153,4.941476,0.817137,1.745037,2.222943,5.162368,5.702475,-0.513647,-0.914184,-0.016249,40.130108,40.130108,1,2
-0.504000,2.854550,2.598350,1.149846,5.200878,2.047028,1.072309,2.280543,1.430744,3.892800,4.483518,-1.350668,-0.822224,0.277887,26.927398,26.927398,1,2
-0.004200,1.011500,2.518850,0.208056,0.423192,0.536775,0.456131,0.650532,0.732649,2.714361,2.809325,0.020115,0.146344,0.202811,3.953414,3.953414,1,2
-0.075450,1.505000,1.477400,0.114872,0.484359,0.446706,0.338927,0.695959,0.668360,2.110315,2.328280,-0.049688,-0.462636,0.047430,2.296413,2.296413,1,2
-0.299800,2.068650,0.561150,0.158543,0.050191,0.181171,0.398175,0.224033,0.425642,2.164274,2.238802,-0.028433,0.017516,0.134037,4.809926,4.809926,1,2
-0.511100,1.873750,-0.208950,0.007455,0.060398,0.219762,0.086340,0.245759,0.468788,1.953413,2.011503,-0.000532,0.103795,-0.006024,5.366100,5.366100,1,2
-0.429300,1.655050,-0.711300,0.615107,0.026052,0.205180,0.784288,0.161406,0.452968,1.851874,2.037004,-0.035069,0.013543,-0.246163,15.373002,15.373002,1,2
-0.192400,1.547050,-0.572250,0.711021,0.111813,0.434306,0.843221,0.334385,0.659019,1.660678,1.919030,-0.043616,-0.126907,-0.153593,14.249754,14.249754,1,2
-0.166750,1.268350,0.009500,0.095940,0.142044,0.325026,0.309742,0.376887,0.570110,1.279300,1.403944,0.033981,-0.203495,-0.015420,2.378969,2.378969,1,2
0.039300,2.435750,-0.574500,0.447501,2.446394,1.112258,0.668955,1.564095,1.054636,2.502893,2.713485,0.235524,-1.533655,-0.234056,8.533414,8.533414,1,2
-0.052450,4.772450,-1.453050,0.599540,2.430552,0.533910,0.774300,1.559023,0.730692,4.989026,5.142709,-0.742554,0.376468,0.012880,11.446287,11.446287,1,2
-1.150600,5.357200,0.926100,1.414054,4.626425,8.058543,1.189140,2.150913,2.838757,5.557080,6.517645,-1.137792,-2.281485,-0.969912,53.344640,53.344640,1,2
-1.204900,2.796700,3.627600,1.787595,8.681271,2.648568,1.337010,2.946400,1.627442,4.736327,5.642697,-2.870197,-2.624113,1.026092,62.999980,62.999980,1,2
-0.499050,0.553600,2.750850,0.730854,0.188702,2.458061,0.854900,0.434399,1.567821,2.850035,2.988891,-0.093073,0.164219,-0.304164,18.867241,18.867241,1,2
0.022650,0.637750,0.369950,2.709271,0.389244,2.369203,1.645986,0.623894,1.539222,0.737632,2.064910,0.433847,-0.367147,-1.213012,51.486401,51.486401,1,2
-0.025700,0.910700,-0.405100,2.942530,0.496313,0.850437,1.715380,0.704495,0.922191,0.997066,1.907500,0.341907,-0.088376,-0.637130,55.921274,55.921274,1,2
-0.117400,1.981600,0.224950,1.407861,1.179095,0.512846,1.186533,1.085861,0.716133,1.997780,2.386617,0.502534,0.398107,-0.339350,27.025022,27.025022,1,2
0.567100,3.413100,-0.634250,1.405286,1.583218,2.072113,1.185448,1.258260,1.439483,3.517546,3.981742,-0.412207,-0.996163,-0.607539,33.132484,33.132484,1,2
0.343750,4.522250,-2.011400,0.909392,2.782131,0.764279,0.953620,1.667972,0.874231,4.961314,5.186405,-1.310760,0.057724,0.151490,19.641725,19.641725,1,2
-1.383400,4.824250,0.319500,3.400159,4.296264,12.709899,1.843952,2.072743,3.565094,5.028843,6.485305,0.162238,-2.621049,-4.953464,102.878932,102.878932,1,2
-1.026050,2.604550,3.537300,4.895004,7.093819,7.137323,2.212466,2.663422,2.671577,4.510981,5.829885,-3.339577,-3.313848,-0.947491,114.060645,114.060645,1,2
0.140950,0.894350,2.403300,0.819389,0.406970,4.758263,0.905201,0.637942,2.181344,2.568186,2.943183,-0.389978,0.010343,0.240581,15.965721,15.965721,1,2
-0.061400,1.484650,-0.190100,2.726394,1.401027,3.116110,1.651180,1.183650,1.765251,1.498030,2.385145,0.852362,-0.826956,-1.985009,51.876882,51.876882,1,2
-0.217950,1.633150,-0.460400,2.790634,1.249307,2.669381,1.670519,1.117724,1.633824,1.710745,2.437891,0.865281,-0.554468,-2.028469,53.972097,53.972097,1,2
0.464200,2.842900,-1.288450,1.188693,3.273683,2.487563,1.090272,1.809332,1.577201,3.155577,3.427600,1.326128,-2.753203,-1.370550,26.894800,26.894800,1,2
0.600500,4.744250,-2.380500,1.064459,2.032433,0.835246,1.031726,1.425634,0.913918,5.341843,5.522127,-0.592778,-0.484893,-0.320209,27.436732,27.436732,1,2
-1.200550,5.108850,0.611450,2.543460,2.692837,11.147968,1.594823,1.640986,3.338857,5.283516,6.438052,-1.171575,-1.529636,-2.560647,77.152151,77.152151,1,2
-0.674800,2.990000,3.928900,4.036510,6.794364,3.796656,2.009107,2.606600,1.948501,4.983143,6.006445,-4.621102,-2.226196,1.071750,85.800796,85.800796,1,2
0.712200,0.652000,3.142050,0.406984,0.667267,2.570793,0.637953,0.816864,1.603369,3.287067,3.424286,-0.187361,0.797785,-0.119338,17.877266,17.877266,1,2
0.443700,1.168300,0.526000,0.382835,1.037715,3.248712,0.618737,1.018683,1.802418,1.355902,2.243416,-0.056163,-1.711699,-0.205479,11.211258,11.211258,1,2
0.114250,1.403200,-0.489850,1.637273,1.522446,2.206968,1.279560,1.233874,1.485587,1.490630,2.357541,0.027230,-1.291045,-0.553417,31.369257,31.369257,1,2
-0.113750,0.955900,0.020500,1.384941,0.868965,0.874089,1.176835,0.932183,0.934927,0.962862,1.714086,-0.174982,-0.499571,-0.200453,26.572657,26.572657,1,2
0.053500,1.658050,-0.189700,0.243127,1.167641,0.466494,0.493079,1.080575,0.683004,1.669724,1.796243,0.479210,-0.653952,-0.269513,4.676650,4.676650,1,2
0.361000,3.444400,-1.672150,0.233777,3.559372,1.295802,0.483505,1.886630,1.138333,3.845816,3.943674,0.297479,-1.515493,-0.198962,7.048182,7.048182,1,2
-0.218750,5.135600,-1.867200,1.303336,2.219518,1.148910,1.141637,1.489805,1.071872,5.468882,5.717690,-0.593173,0.669183,-1.040325,25.720413,25.720413,1,2
-1.418200,4.475200,1.206200,3.664522,4.100512,6.617173,1.914294,2.024972,2.572387,4.847022,5.910965,-0.418043,-3.404099,-2.068073,109.851734,109.851734,1,2
-1.159450,1.601150,3.523350,3.484851,5.346424,0.866746,1.866776,2.312233,0.930992,4.040050,4.792134,-2.528170,-0.983671,0.051551,93.098659,93.098659,1,2
-0.422800,0.663250,2.329900,0.418601,0.931450,1.885780,0.646994,0.965117,1.373237,2.459084,2.878516,-0.135095,-1.171311,0.175308,11.528614,11.528614,1,2
0.080050,1.385700,0.121700,3.019504,0.259867,2.017515,1.737672,0.509772,1.420392,1.393335,2.472958,-0.271643,-0.072460,-1.372353,57.498727,57.498727,1,2
0.092450,1.084350,-0.483400,3.222496,0.427952,1.043973,1.795131,0.654180,1.021750,1.190814,2.144252,-0.143655,-0.112247,-0.816101,61.398357,61.398357,1,2
0.135950,1.162750,-0.300800,1.506410,0.355122,0.334748,1.227359,0.595921,0.578574,1.208698,1.707697,0.413505,-0.129774,-0.482735,28.991431,28.991431,1,2
0.361000,3.097900,-1.519950,1.215061,3.441124,1.446063,1.102298,1.855027,1.202524,3.469518,3.741287,-0.366444,-2.065810,0.010110,25.692572,25.692572,1,2
-0.302900,5.023900,-1.972050,0.664325,1.662178,0.958766,0.815061,1.289255,0.979166,5.405581,5.561679,-0.033172,0.170095,-0.556918,14.457142,14.457142,1,2
-1.481300,4.712200,1.113200,2.866235,4.893317,8.205211,1.692996,2.212084,2.864474,5.063427,6.162282,-1.710079,-2.715448,-1.805456,98.343450,98.343450,1,2
-1.276200,2.158500,3.935450,3.137108,7.612612,1.462119,1.771188,2.759096,1.209181,4.666431,5.477428,-4.557489,-1.770911,1.412971,92.178784,92.178784,1,2
-0.262050,0.708500,2.698050,0.158441,0.619322,3.055543,0.398046,0.786970,1.748011,2.801806,3.120837,-0.020261,-0.875228,0.187977,4.383781,4.383781,1,2
-0.501050,1.366800,0.533900,0.934081,1.062619,1.933341,0.966479,1.030834,1.390446,1.550562,2.346523,0.516143,-0.510117,-0.567245,22.768561,22.768561,1,2
-0.600850,1.090200,0.064350,1.108284,1.443646,1.364012,1.052751,1.201518,1.167909,1.246474,2.089776,0.310387,-0.356821,-0.506050,28.277813,28.277813,1,2
-0.651500,1.019500,0.167350,0.248817,0.618634,0.041665,0.498816,0.786533,0.204120,1.221408,1.502605,-0.177988,-0.093202,0.087339,13.216568,13.216568,1,2
-0.005100,1.519950,0.102200,0.724124,0.433352,0.038111,0.850955,0.658295,0.195221,1.523391,1.763953,0.127558,-0.096086,-0.010313,13.758870,13.758870,1,2
0.520100,1.968550,-0.305500,0.598117,1.557745,0.354281,0.773380,1.248097,0.595215,2.058889,2.262855,0.524581,-0.642671,-0.120105,16.774296,16.774296,1,2
0.561150,3.550300,-1.602300,0.569137,3.726200,1.108079,0.754412,1.930337,1.052653,3.935338,4.072083,1.176100,-1.552275,-0.361698,17.111395,17.111395,1,2
0.088700,5.051800,-1.908450,0.699161,2.044790,0.658381,0.836159,1.429962,0.811407,5.400994,5.555352,0.058659,0.395638,-0.407991,13.441420,13.441420,1,2
-1.302100,4.679400,1.011900,2.365005,3.784830,6.519534,1.537857,1.945464,2.553338,4.961471,5.867881,-1.510805,-2.016234,-0.992495,78.844388,78.844388,1,2
-1.055550,2.504650,3.678250,2.895750,5.277222,0.956685,1.701690,2.297221,0.978103,4.573509,5.211683,-3.627593,-1.111138,0.950001,77.302967,77.302967,1,2
0.168600,0.461600,2.656200,0.284291,0.598806,2.369733,0.533189,0.773826,1.539394,2.701277,2.842723,-0.328069,0.792516,-0.575791,5.970048,5.970048,1,2
-0.023450,0.979450,0.395750,0.684455,1.490721,1.771602,0.827318,1.220951,1.331015,1.056641,1.905361,-0.636526,-1.374364,0.263060,13.015647,13.015647,1,2
-0.712100,1.095950,-0.164200,2.853377,2.250555,0.884118,1.689194,1.500185,0.940275,1.317253,2.408985,-0.171864,-0.807430,0.019410,64.355886,64.355886,1,2
-0.272650,0.903100,-0.215100,3.257823,1.742413,0.417197,1.804944,1.320005,0.645908,0.967572,2.203545,0.542170,-0.613948,-0.292199,63.385393,63.385393,1,2
0.178150,3.178050,-1.521200,0.616967,3.729042,1.181840,0.785472,1.931073,1.087125,3.527859,3.694118,0.151452,-1.791451,-0.042954,12.357117,12.357117,1,2
-0.497250,5.033450,-1.981300,0.431191,1.972758,0.509978,0.656651,1.404549,0.714128,5.432166,5.553507,0.040003,0.254615,-0.193803,13.137779,13.137779,1,2
-0.911750,4.614750,0.495750,0.685381,2.931251,6.566987,0.827878,1.712090,2.562613,4.730008,5.485633,-0.744375,-1.323573,0.590694,29.648005,29.648005,1,2
-0.012650,2.924000,2.862800,1.605292,3.011199,2.609744,1.267001,1.735281,1.615470,4.092134,4.633924,-1.741259,-0.009599,0.650960,30.503743,30.503743,1,2
1.029050,1.085650,2.387150,0.298420,1.326131,1.189208,0.546278,1.151577,1.090508,2.817102,3.004870,-0.348087,1.176638,-0.295055,26.848853,26.848853,1,2
1.144950,0.625100,1.127150,0.222401,0.301719,0.341327,0.471594,0.549289,0.584232,1.723986,1.920838,-0.196585,-0.210468,0.123276,30.443831,30.443831,1,2
0.425950,1.710550,0.275900,0.707944,0.766368,0.280188,0.841394,0.875424,0.529328,1.784246,2.144089,-0.688561,-0.458865,0.401665,17.079609,17.079609,1,2
