X,Y,Z,User,Label
0.5816838215888097,0.5478574584008246,0.39802786038503685,P1,0
0.6373713380839271,0.5490354881460756,0.4127406479887307,P1,0
0.6657429400897334,0.5619938153438374,0.40726248239161067,P1,0
0.6675244127738189,0.5832719776174348,0.3916105806855534,P1,0
0.6629057798891528,0.6154469150346046,0.3750978243856629,P1,0
0.6569675376088677,0.6663967015167133,0.3585850680857725,P1,0
0.653074689891792,0.7279487557060815,0.3454374706526844,P1,0
0.6495117445236209,0.7802974525106758,0.3359680701205197,P1,0
0.6417920295592504,0.8012811073479604,0.316090154953827,P1,0
0.6281340723145948,0.7981151524075982,0.2834559398966975,P1,0
0.6309712325151755,0.7750699455161243,0.23814368445766165,P1,0
0.6677883346529427,0.7252981887792667,0.19322272656127726,P1,0
0.7332409606756399,0.6649241643351494,0.15933635936766322,P1,0
0.7959224069675375,0.6194963922839051,0.1516669275316952,P1,0
0.8201372393771442,0.5944632601973199,0.16450148693066213,P1,0
0.809778305621536,0.6039611250184067,0.19048364376271723,P1,0
0.7930852467669569,0.6468119570019142,0.21161371106589455,P1,0
0.789456320929005,0.7219113532616698,0.21740491469713577,P1,0
0.7902480865663762,0.8573111471064644,0.20942244482704653,P1,0
0.7852995513328054,0.9473567957590929,0.20425731726404767,P1,0
0.6879123779361309,0.7589456633780003,0.2552825168257944,P1,0
0.5917788334652943,0.7011485790016198,0.2788386288934106,P1,0
0.5211137503299024,0.7299366809011928,0.2987165440601034,P1,0
0.5041567695961995,0.5878368428802827,0.3412114571920489,P1,0
0.27579836368434946,0.45295243704903543,0.36476756925966514,P1,0
0.30205859065716556,0.44374907966426147,0.5612771951792144,P1,0
0.5845209817893903,0.6223678397879546,0.3332289873219597,P1,0
0.3677751385589866,0.5870269474304226,0.29503834715917987,P1,0
0.2773159144893112,0.5904137829480194,0.3818281421192676,P1,0
0.27962523093164426,0.5562509203357384,0.4953044294881829,P1,0
0.3420427553444181,0.5312177882491532,0.681405540773204,P1,0
0.25362892583795194,0.5801060226770726,0.8095163562372829,P1,0
0.09870678279229356,0.589898394934472,0.8346376584755049,P1,0
0.09666138822908421,0.6016786923869827,0.8217248395680076,P1,0
0.34745315386645553,0.6178029745251067,0.8138206292064487,P1,0
0.5940881499076273,0.4981593285230451,0.5992330568164033,P1,0
0.748746371074162,0.6395965248122515,0.45492252308655506,P1,0
0.38657957244655583,0.6778824915329111,0.2767256221630929,P1,0
0.2690683557666931,0.7014430864379325,0.5075129128189075,P1,0
0.38453417788334654,0.5415255485201,0.5349820003130381,P1,0
0.5031010820797044,0.4135620674422028,0.44694005321646585,P1,0
0.6193586698337292,0.43660727433367685,0.37666301455626866,P1,0
0.5940881499076273,0.4500809895449859,0.3750978243856629,P1,0
0.513130113486408,0.4877779413930201,0.39685396775708254,P1,0
0.4747294800738981,0.5277573258724783,0.4258882454218188,P1,0
0.5,0.5446915034604624,0.4280012521521366,P1,0
0.5242148324096068,0.531512295685466,0.40781029895132265,P1,0
0.5252705199261019,0.5191429833603297,0.39748004382532487,P1,0
0.5224333597255212,0.5286408481814165,0.40726248239161067,P1,0
0.5283716020058062,0.5291562361949639,0.4056972922210049,P1,0
0.5283716020058062,0.5093506111029302,0.40295820942244487,P1,0
