X,Y,Z,User,Label
0.5997793190416141,0.5105022831050228,0.41965930018416203,P3,0
0.601592055485498,0.4949771689497717,0.4127532228360957,P3,0
0.6025378310214375,0.4997463216641298,0.4076887661141804,P3,0
0.6064785624211853,0.5315068493150684,0.3902701043585021,P3,0
0.6179066834804539,0.567529173008625,0.3552025782688766,P3,0
0.621295712484237,0.5980720446473871,0.3159914057704113,P3,0
0.6253152585119798,0.6488077118214104,0.303330263965623,P3,0
0.6406841109709962,0.7527143581938102,0.3045580110497237,P3,0
0.6397383354350566,0.8398782343987823,0.2836095764272559,P3,0
0.6049810844892811,0.8426179604261795,0.2410220994475138,P3,0
0.5843316519546027,0.8093353627600203,0.2002762430939226,P3,0
0.5972572509457754,0.7363774733637747,0.1744935543278085,P3,0
0.6135718789407313,0.626179604261796,0.16428790669122162,P3,0
0.6169609079445144,0.548148148148148,0.17150092081031304,P3,0
0.6012767969735182,0.5053272450532724,0.19214241866175563,P3,0
0.5760561160151323,0.4878741755454084,0.22183855125844076,P3,0
0.5495744010088272,0.5065449010654489,0.2467004297114794,P3,0
0.5305012610340478,0.5635717909690512,0.2647329650092081,P3,0
0.5415353089533417,0.6623033992897006,0.2826887661141805,P3,0
0.5738493064312735,0.7875190258751903,0.2970380601596071,P3,0
0.5911097099621689,0.9116184677828512,0.32013505217925103,P3,0
0.5769230769230769,0.9702688990360222,0.3576580724370779,P3,0
0.5313682219419924,0.9322171486555049,0.38911909146715773,P3,0
0.5061475409836065,0.6666666666666666,0.37024248004910987,P3,0
0.49905422446406045,0.5920852359208524,0.36034376918354816,P3,0
0.4840006305170239,0.6123795027904617,0.44367710251688147,P3,0
0.4827395964691046,0.6484018264840182,0.4748311847759361,P3,0
0.4082597730138713,0.6987316083206494,0.525475751995089,P3,0
0.4815573770491803,0.7082699137493658,0.6325199508901166,P3,0
0.38855611601513235,0.7519025875190258,0.8225138121546961,P3,0
0.22202080706179067,0.5572805682394724,0.8917280540208716,P3,0
0.27860970996216894,0.3645865043125317,0.856660527931246,P3,0
0.45255359394703654,0.2988330796549974,0.7970380601596071,P3,0
0.5085907944514502,0.3460172501268391,0.7688766114180478,P3,0
0.5292402269861286,0.3602232369355657,0.7559852670349907,P3,0
0.5483133669609079,0.3543378995433789,0.7289748311847759,P3,0
0.5326292559899116,0.38559107052257735,0.7358809085328422,P3,0
0.5507566204287515,0.37645865043125315,0.7493861264579496,P3,0
0.6059268600252206,0.3313039066463723,0.7305095150399017,P3,0
0.6416298865069356,0.2920345002536783,0.6968999386126458,P3,0
0.6555012610340478,0.24961948249619476,0.6630601596071208,P3,0
0.6674810844892811,0.2005073566717402,0.6405770411295273,P3,0
0.6557377049180327,0.1624556062912227,0.6259208103130754,P3,0
0.6237389659520807,0.14540842212075084,0.6133364027010435,P3,0
0.5935529634300125,0.15454084221207504,0.5962246777163904,P3,0
0.5618694829760403,0.18944698122780312,0.5751995089011663,P3,0
0.5276639344262295,0.23693556570268895,0.5545580110497237,P3,0
0.503389029003783,0.2853373921867072,0.5389809699201964,P3,0
0.4898329129886506,0.3246067985794013,0.5270104358502148,P3,0
0.4790353089533417,0.3543378995433789,0.5141190914671577,P3,0
0.47139029003783095,0.37453069507864023,0.5026856967464702,P3,0
0.48124211853720045,0.38721461187214606,0.49278698588090847,P3,0
0.49322194199243374,0.3982749873160832,0.4861878453038674,P3,0
0.505201765447667,0.4042617960426179,0.47659607120933084,P3,0
0.5095365699873896,0.402232369355657,0.46646715776550024,P3,0
0.5003152585119798,0.3907661085743277,0.45894720687538365,P3,0
0.48486759142496844,0.37889396245560625,0.4571055862492326,P3,0
0.5058322824716267,0.4011161846778285,0.3803713934929404,P3,0
0.7690731399747792,0.5176052765093861,0.10827194597912826,P3,0
0.8906841109709962,0.3487569761542364,0.26051258440761205,P3,0
0.6074243379571248,0.3824454591577879,0.4940147329650092,P3,0
0.4076292559899116,0.3107052257737189,0.4610190300798035,P3,0
0.45412988650693564,0.33333333333333326,0.427793124616329,P3,0
0.7191834804539722,0.25164890918315574,0.40346838551258435,P3,0
0.6760718789407314,0.2734652460679857,0.38190607734806625,P3,0
0.5058322824716267,0.25327245053272446,0.3852056476365868,P3,0
0.4528688524590163,0.2539827498731608,0.4130601596071209,P3,0
0.49014817150063045,0.31192288178589545,0.43439226519337015,P3,0
0.5116645649432534,0.3475393201420598,0.4403775322283609,P3,0
0.5200189155107188,0.33566717402333834,0.44421424186617553,P3,0
0.5344419924337956,0.3396245560629122,0.46554634745242474,P3,0
0.5431116015132408,0.3452054794520547,0.4781307550644567,P3,0
0.5473675914249684,0.33607305936073056,0.4757519950890116,P3,0
0.5458701134930642,0.3297818366311517,0.4679251074278698,P3,0
0.5431116015132408,0.33252156265854893,0.4637047268262737,P3,0
0.7170554854981084,0.45256215119228815,0.3627225291589932,P3,0
0.6957755359394703,0.49903602232369354,0.34415285451197053,P3,0
0.6360340479192937,0.5656012176560121,0.2793891958256599,P3,0
0.6203499369482975,0.6005073566717403,0.23380908532842234,P3,0
0.6450189155107188,0.6631151699644849,0.22091774094536526,P3,0
0.653294451450189,0.728462709284627,0.20058317986494784,P3,0
