X,Y,Z,User,Label
0.4220803890281894,0.4347872003379448,0.3586744639376219,P2,0
0.43248993237595934,0.4455591931566163,0.3448848458595048,P2,0
0.45710812248309407,0.511564051114162,0.3259692440978992,P2,0
0.5013296861940583,0.5614109198437005,0.29015955526676784,P2,0
0.5719930096497228,0.579575456753617,0.24727456501335648,P2,0
0.6497226654509536,0.5878128630267188,0.2098043462565881,P2,0
0.696071727072411,0.5953110148906959,0.17933723196881096,P2,0
0.679735582402553,0.611363396345971,0.16352609919861383,P2,0
0.6431882075830104,0.6105185341641145,0.16352609919861383,P2,0
0.6075526175822507,0.5816876122082585,0.17681033860371098,P2,0
0.5719930096497228,0.5358538388425388,0.1931268500469281,P2,0
0.5452473216320949,0.5234977294328862,0.19767525810410808,P2,0
0.5137907453840894,0.6093568486640617,0.19485957692585376,P2,0
0.4446470632930629,0.757418946034428,0.21233123962168807,P2,0
0.3529367069371629,0.8989333614954059,0.26452963684932507,P2,0
0.2576551933743637,0.962403632907382,0.34004764998917053,P2,0
0.20598738697667357,0.9785616221353892,0.40069309075157034,P2,0
0.31342603145657627,0.7392544091245117,0.37282506678218186,P2,0
0.3582554517133957,0.6270989544830499,0.35448704064688474,P2,0
0.3591672365321784,0.628683071074031,0.3471229514114505,P2,0
0.3885722969379227,0.6035484211637976,0.5104324597501986,P2,0
0.4838538105007219,0.36424120815292,0.54876904194643,P2,0
0.4030848719702151,0.34692153342486004,0.5468197242076385,P2,0
0.528911176962237,0.49012567324955114,0.8135874666089091,P2,0
0.45885571005242765,0.537543563206252,0.7890405024907949,P2,0
0.28971962616822433,0.4669975710212271,0.8406613240921234,P2,0
0.15614315021654906,0.44017319674728056,0.928958197964046,P2,0
0.3048400577463719,0.3676206568803464,0.8454263230091691,P2,0
0.48529746979712796,0.37786461083535744,0.8036964840083749,P2,0
0.4849935415242004,0.3560038018798183,0.7930113349216663,P2,0
0.4636425803510372,0.34079628260639977,0.7662262652516064,P2,0
0.4529291087303397,0.3564262329707466,0.7307053642336294,P2,0
0.46896132512727,0.35399725419790895,0.6779293913796839,P2,0
0.48233416913608396,0.352729960925124,0.6200996317955383,P2,0
0.4950991565990427,0.3473439645157883,0.5727384304382356,P2,0
0.5114353012689006,0.3412187136973281,0.54118836185113,P2,0
0.5134868171111618,0.33086915196958494,0.5149086708540901,P2,0
0.5028493275586963,0.31354947724152493,0.4963540538589272,P2,0
0.5058126282197402,0.29865878128630263,0.49375496354053866,P2,0
0.5354456348301802,0.2871475340585066,0.4906504945491301,P2,0
0.5553529367069372,0.2908438061041292,0.474333983105913,P2,0
0.645011777220576,0.33329813074242265,0.4294996751137103,P2,0
0.7832991414026291,0.3832506072446932,0.4447332322575988,P2,0
0.6817870982448143,0.5964727003907487,0.5922316078261498,P2,0
0.5701694400121572,0.6448410603020382,0.6043606959786297,P2,0
0.4849935415242004,0.5119864822050902,0.4912280701754387,P2,0
0.6099840437656714,0.3494561199704298,0.5045123095805357,P2,0
